"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0.164441205413596,0,0,0.18858087333977,0,0.0425381364092392,0,0,0,0.102569410400765,0,0,0,0,0,0,0,0.00971061996395994,0.0119620030031215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.215773478646853,0.0530756995857927,0.064977715026039,0.355052658450734,0.141575293283845,0.131355297465542,0.451296023457332,0.17444691200291,0.227975827099169,0.211760517108602,0,0.0766110032414619,0.0633308800917906,0.119189020325457,0.201474352183424,0,0.0399511868687534,0.304673203543348,0.197614769650477,0.0115573655326949,0.119924342778213,0.0631864131413533,0.0447322813612024,0.391592947354994,0.135549581153151,0.0820528503539911,0.0227666555647083,0.208024157445325,0.0876900593713181,0,0.273128094936055,0,0.0426109952504858,0.131309194370056,0.238382999186044,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.53350909183877,0.125985838199408,0.185804041507805,0.884214722363745,0.182795377523897,0.544589446265453,0.547774960452649,0.192441422741644,0.229272342020119,0.735208116942017,0,0.136810670495734,0.146896154112693,0.189339764627888,0.273418516079555,0,0.0598032980779739,0.571436433473039,0.443877242019796,0.0337601824817359,0.230481406212313,0.18288789188561,0.117327659716953,0.342159570855122,0.322460470078986,0.110838690333795,0.0772924868464052,0.288732077898247,0.192849826108589,0,0.540494023666806,0,0.0855637220610118,0.259758409081799,0.276011037842469,0,0,0
"ATI",0.742646264410634,0.151786889699476,0.313069237495787,1.02754509799531,0.232487542677263,0.58459246299942,0.581827554252797,0.223612694103514,0.242725218583141,0.926869359610964,0,0.153321019004896,0.167075468957225,0.214090983520619,0.316484832757551,0,0.0736888260716166,0.703371706418724,0.506713599151206,0.0423510169149862,0.444305908166068,0.27532286828641,0.135489043077032,0.39371645458949,0.367863928479183,0.118725845860913,0.123989145091021,0.300927764703205,0.298020585270632,0,0.583473043738283,0,0.0991634611295752,0.275596358621831,0.296190352687001,0,0,0
"Vascular-Endothelial_D",0.295460000393887,0.0865727737807318,0.155703869579687,0.403172268111826,0.289972228232805,0.229986405381855,0.545710554728693,0.194501777705158,0.298641870433155,0.269461598459124,0,0.142229498529492,0.127557444737408,0.165600939383353,0.261945390746326,0,0.0785049950447633,0.501411356091992,0.283466665861768,0.0233259494449533,0.156378150572221,0.148625359021433,0.102759313096624,0.417320849891214,0.209463189064615,0.116127898158402,0.0417810892409296,0.241439964835034,0.11522617231928,0,0.471961471452291,0,0.085510719661658,0.171608174913826,0.321229770332071,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.284063185956039,0.0378711990213542,0.152661698821456,0.608000013740074,0.078335066009158,0.247164707301201,0.420637447426149,0.132904679765104,0.162635528475349,0.445299062492734,0,0.0624216506214866,0.06297327104969,0.108938727260913,0.158606982407418,0,0.0327148723444472,0.369231483515915,0.219190316869758,0.00815308708275331,0.1295291555417,0.104646870752163,0.0443746723191019,0.276081977858019,0.134732189056922,0.0545285140337635,0.0644758618308141,0.144339300091947,0.13344928664533,0,0.288479401871402,0,0.038563882207302,0.122565956158777,0.16658201219655,0,0,0
"Club",0.792170257018978,0.154950081520785,0.278014634723512,1.09270870454912,0.219218210640567,0.664056578775871,0.513140765215444,0.21560405117729,0.224314120883918,0.922280329911872,0,0.138524625916523,0.211349074651349,0.21147090805515,0.30464126811419,0,0.0700619918446832,0.681268335446859,0.437407348019011,0.0445905108325561,0.278113485550976,0.228754391803879,0.133065473271474,0.379697618966295,0.413491433103185,0.104187657539946,0.115412288022038,0.283944362027298,0.237264932036054,0,0.521133276671445,0,0.0948212594460238,0.305501710064137,0.330184684515928,0,0,0
"Vascular-Endothelial_B",0.260673181492007,0.112960859238238,0.136348559659306,0.417880979292598,0.263652614729091,0.274092672287685,0.586307609278704,0.219407415182927,0.301597385377614,0.27761488806789,0,0.168617583986999,0.156877539690193,0.19557622277129,0.308997848212275,0,0.0712366050204295,0.554702720894445,0.303010269324837,0.030262068548215,0.19662167173236,0.153174560803979,0.158495289659291,0.464029313589466,0.259726208983675,0.140757847505341,0.0649552305824295,0.308816074089714,0.16230552462534,0,0.503318500462388,0,0.0933724457534017,0.204593281735709,0.300471313101306,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.130571546374048,0,0,0.127535317468915,0,0.0720149665318852,0,0,0,0.0782015697605917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.0889674599340507,0,0,0.137779753700809,0,0.0213912414613992,0,0,0,0.0391084338162065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.110862807548741,0,0,0.130603218701625,0,0.0763440460170489,0,0,0,0.0800119281294199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0.128146535190763,0,0,0.157450066481231,0,0.0906041915948454,0,0,0,0.0943132119943852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.435956283015183,0.10303085882467,0.170779259049959,0.59757512183947,0.195365820273883,0.377074150468021,0.610030671127258,0.178270122741436,0.237621167821198,0.436998090176063,0,0.0990555100852879,0.120103087967973,0.142419891105568,0.217531838263557,0,0.0481904566547235,0.644447085265285,0.36198017309196,0.0297485202997569,0.16004934486074,0.136417290409754,0.115322137655184,0.466718653768947,0.230999459736433,0.0824437285956924,0.0371937187603117,0.254741779073509,0.0941450045465481,0,0.262627060616709,0,0.0648826335865847,0.174815390627959,0.308116241437506,0,0,0
"Innate_lymphoid_B",0.157944975177203,0,0,0.131743945774525,0,0.0762235948374947,0,0,0,0.0819425726989112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.281608793061694,0.0699265323185918,0.214745186903768,0.394245345147843,0.208072576730555,0.170608642653017,0.60830780453742,0.169756311549792,0.300521513936836,0.232409422778562,0,0.0939130234241711,0.126212176247463,0.138465407273502,0.219055277694215,0,0.0549100599202273,0.463220759998322,0.248436112682516,0.0237040767437926,0.172282524909899,0.114158063985006,0.0964544182785224,0.412328587438826,0.199612458179674,0.102699519439689,0.025438744793702,0.246775202708945,0.103241789434192,0,0.453828974681077,0,0.0803767125537136,0.156191962470655,0.2758607438162,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.159479714013399,0,0,0.189845918337108,0,0.0629422590524681,0,0,0,0.0773316227275293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0.0319006717026405,0,0,0.0616294651533946,0,0.0111179668981735,0,0,0,0.0358259052863336,0,0,0,0,0,0,0,0.00987314727818312,0.00674776521157325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0.168988217852404,0,0,0.205348412465142,0,0.157242223650646,0,0,0,0.200287442753684,0,0,0,0,0,0,0,0.118452960477731,0.0803959292383169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
