"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Vascular-Endothelial_C",0.365944060135034,0.280964606456578,0.152050125095522,0.48706004127792,0.209572957989611,0.360904190322082,0.705638549815126,0.333748555407033,0.291688475285649,0.299497232128126,0,0.0786724903152088,0.133703552084278,0.162612043310002,0.211890944275967,0.0493744555575614,0.132132264072991,0.559632662015661,0.281513776756602,0,0.0763799336593516,0.0746439488669586,0.18692676182815,0.382304942544296,0.120095491381002,0.465915982536509,0.116791659235514,0.252630389428403,0.112710047546672,0.28880882568625,0.18354985371167,0,0.0721418658482009,0.289239741187238,0.423169776905269,0,0,0.747325846185183
"Ciliated",0.55694568878009,0.387224645812247,0.242643449023444,0.845807153787447,0.181023998207248,0.581616763254992,0.892548862030941,0.346234407557743,0.264465132977622,0.537026037498198,0,0.0832008509194964,0.145998474398889,0.174845809767631,0.197286078814727,0.0377476640708009,0.155846092439373,0.806508629505716,0.256959783293257,0,0.0737675753477541,0.139211142072633,0.145837092467739,0.433781387794949,0.170403837378454,0.402246369665305,0.186186656657513,0.184044097556571,0.150281093670335,0.460239887227959,0.246902245715768,0,0.117634398001076,0.329177990013326,0.384948407644448,0,0,0.710805691998583
"Club",0.936405203933334,0.580658021659782,0.314726110798786,1.03675324097306,0.284404628516751,0.799634503081925,0.927530552169068,0.488160965165015,0.312368352678034,0.729868897695958,0,0.106890752311197,0.245601042374423,0.229711544793355,0.248762794889206,0.0555289383104736,0.243280318297105,0.885833247314581,0.330463833994904,0,0.123766541489963,0.166091912414539,0.171791624117176,0.540988650377769,0.249149480439861,0.445284102947342,0.224847328117473,0.267576034004122,0.207067026498256,0.610913134191198,0.325108095645225,0,0.155827840493219,0.46698286537079,0.618990384913023,0,0,0.890905483435871
"Vascular-Endothelial_B",0.340450602627649,0.339334705999369,0.177683638074451,0.396793747707071,0.363827917873055,0.36737301184523,1.00557406861324,0.344973234015842,0.402618816895968,0.24186423568104,0,0.132018570042303,0.185893242573742,0.209790889401382,0.260227058427321,0.0558774623223084,0.218588275226726,0.768663570153563,0.328661245997366,0,0.11096869734659,0.0887594232958175,0.22281367999865,0.373939039836264,0.162885503128645,0.684788868432197,0.198300823629213,0.27167528163701,0.149077850768141,0.344584068350417,0.253196275248658,0,0.103427888063245,0.316020905076161,0.534889628135308,0,0,0.750398690121023
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.0834112918657407,0.0923329030473062,0,0.0645891778004294,0,0.0710291358173326,0,0,0,0.0641112840804791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163631498793101,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.0675468867442206,0.0431039811794898,0,0.0676422032660883,0,0.0644176954399157,0,0,0,0.0551428245642051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12237494352011,0,0,0,0,0,0,0,0
"Goblet",0.76266544504713,0.486532408665291,0.498611062984414,0.87267673499415,0.26818170918881,0.665355870215893,0.89626283717657,0.397638794914797,0.315240398222157,0.601858248228184,0,0.0900868304450113,0.18952141036923,0.182344670031809,0.208500494988042,0.0442946554529444,0.185123662884313,1.0009743285464,0.319758042608447,0,0.0824660246134415,0.142285949365908,0.189336973876488,0.448759012099916,0.193069848434668,0.413748252527134,0.181232351239129,0.204739151129636,0.168532768273085,0.487462725736801,0.253737104747422,0,0.121192417678063,0.327860897210402,0.520851028903936,0,0,0.774119718796606
"T_Regulatory",0.0556849237120088,0.0631582975974042,0,0.0542498365939162,0,0.0539464840985061,0,0,0,0.0494286827072207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102044941681799,0,0,0,0,0,0,0,0
"Mesothelial",1.70111814952623,1.78274916968538,1.02262966770522,1.6099185820856,1.02111572177279,1.68129287933868,3.02405334366683,0.944656622438086,0.857055787279197,1.02574177915234,0,0.334809585317935,0.712103189635345,0.582740196774593,0.615238084432023,0.178104004230398,0.755024181435679,2.75138647929064,1.14847272958162,0,0.506589136784314,0.303724027296093,0.83057187866637,1.39959626904783,0.715651627700783,1.07859342867455,0.515831822559485,0.922542225915885,0.446627984307451,1.02197310361329,0.64781044322815,0,0.337252238982152,1.20786976289638,1.76660817553186,0,0,1.3893190557075
"Innate_lymphoid_B",0.0714486097429455,0.0510795217723365,0,0.0451907547251154,0,0.0516307127420186,0,0,0,0.0468682413468667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33570711177679,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.575428436000604,0.392174923806368,0.376865884694841,0.572845494304082,0.365849957919985,0.452852701049662,1.1266669106684,0.347449308411397,0.431723454176095,0.369314367630606,0,0.0928459913835689,0.200434328601163,0.175974516965423,0.220438915684466,0.052861128105765,0.194759262082171,0.903683427739108,0.332634438597869,0,0.118578016429912,0.0927801129305051,0.200176117511323,0.437130630793598,0.171168451577313,0.622252471901429,0.111977861062214,0.249037719149683,0.116294642867545,0.32774719145843,0.268362558265696,0,0.113287673714809,0.306905548764803,0.541207964934445,0,0,1.33578004368183
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0.226008463360023,0.15518062752248,0,0.214840540843743,0,0.210897183906549,0,0.0736495770958986,0,0.194825607854213,0,0,0,0,0,0,0,0.121392578542879,0,0,0,0,0,0.12423474636478,0,0,0,0,0,0.199408538463954,0,0,0,0,0,0,0,1.24037169850901
"Mast",0.217302044290219,0.164924389508653,0,0.188516778294469,0,0.210596634352423,0,0,0,0.166720205669324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310540167497221,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.0648146965964699,0.0130910338883934,0,0.0700806527411684,0,0.0259933870366174,0,0.0329283417902696,0,0.0439280840902518,0,0,0,0,0,0,0,0.0532429757998479,0,0,0,0,0,0.0517830999712936,0,0,0,0,0,0.0498533554229711,0,0,0,0,0,0,0,0.291000732297977
"Vascular-Endothelial_E",0.119266658432825,0.0706739580897339,0.070779380337954,0.174597591910371,0.142027211179339,0.0866719999257821,0.741618889546504,0.218631521194797,0.239490557532356,0.106501825587765,0,0.0385443473791997,0.0493750451581694,0.090564485634398,0.148515588814491,0.0175552977619255,0.0381191517971327,0.578467225840085,0.187317510339409,0,0.0155155928690731,0.0707782213482983,0.0589918430999633,0.19552829039364,0.0535148895678467,0.445772128887229,0.0671208812994926,0.147072879188622,0.0354372269816142,0.140272275718102,0.0595874303394469,0,0.0493748704311841,0.127135553088917,0.300858432565756,0,0,0.734215703200676
"Pericytes",0.436668735060179,0.372725100231741,0.25509674952536,0.469643970251228,0.321657185044443,0.42641995243729,1.20569568896418,0.354294149935918,0.524445253388883,0.291214971644449,0,0.122898543775334,0.286764434137023,0.207024297235421,0.255625888289226,0.0718279704719882,0.237776130762798,0.995447658065885,0.398810597879161,0,0.162488701425277,0.108624526695357,0.229153336219778,0.509062641574211,0.195316133834359,0.693130521354735,0.155371015846532,0.32078646675939,0.169775247865679,0.381410250834955,0.338664642154949,0,0.143661058097995,0.345541840376076,0.543946279879778,0,0,0.817665024422536
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0.0483358065812191,0.0465113126768466,0,0.0353103642321378,0,0.0344421340353628,0,0.0341658488003303,0,0.0364997818554111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566990298848852,0,0,0,0,0,0,0,0.142593064177194
