"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Vascular-Endothelial_A",0.197393255472452,0.259801772717883,0,0.359466065682407,0.0849530479104463,0.336928087403486,0.544441122514267,0,0.350124916019687,0.267287057583723,0.130431045510674,0.244953462148607,0.222267424431562,0.240347733300393,0.273008099280361,0.0511408837996782,0.064128601605306,0.617123217677109,0,0.152781138050827,0.0779730903099232,0.104437170975114,0,0.327086028037727,0.28473404825505,0,0.166066242023821,0.203957734105269,0.0743447861135653,0.284641862566773,0.175902700386779,0,0.116713856635894,0,0,0,0,0.570221153519802
"T",0.109352642398104,0,0,0.358056078581863,0,0.19900794579449,0,0,0,0.230849074291949,0,0.148837617288318,0,0,0,0,0,1.2099951513459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.201473163471754,0.177680267881112,0,0.533937244115385,0.0517780642387219,0.415950380746113,0.480165211070862,0,0.262337847023672,0.41909009231256,0.0918488689928783,0.221163812488478,0.202050130008356,0.212435958160328,0.20727556037419,0.033644308493707,0.0522506762601636,0.621885196917462,0,0.101169235814902,0.151582678219963,0.176556814351985,0,0.214887678634114,0.254181264051008,0,0.21131665746319,0.16518177601535,0.120778747971355,0.373737047974076,0.282086599583592,0,0.166449106582537,0,0,0,0,0.395455496437589
"ATI",0.69409555795888,0.690585776279203,0,1.27560935819847,0.158519489289981,1.03329718427978,0.891348428273027,0,0.587223351973531,1.00925814899408,0.241929461094212,0.62655873822793,0.689378387433143,0.633065041053332,0.506734426500667,0.124459643142941,0.22697015109107,1.41754810186578,0,0.410626032548556,0.403869614394726,0.417712342808682,0,0.556344997103528,0.802425553653894,0,0.488619883227021,0.366170944625243,0.341608717174285,0.749950547153121,0.614372133118213,0,0.456428201578103,0,0,0,0,0.83993364656236
"Vascular-Endothelial_D",0.0223803306640064,0,0,0.0284870542384476,0,0.0217746124291057,0,0,0,0.0192140156947797,0,0.0205017468153641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0.20368247009498,0.248244311500528,0,0.475315706820969,0.0723246797294201,0.384141664843318,0.478751137823227,0,0.334403905396547,0.326165865614383,0.122370662320707,0.272929194846921,0.303219306759416,0.276874555467725,0.291975237357077,0.062895555364488,0.0699751380302098,0.654687948185301,0,0.162800620206233,0.0748870205600201,0.144550036015318,0,0.335040540483231,0.292191761206096,0,0.184515051801258,0.257694249824837,0.0925508964603906,0.303012300801321,0.222069122265572,0,0.149650257242988,0,0,0,0,0.459659131967554
"Ciliated",0.0863148767277086,0,0,0.278645886772435,0,0.164936750920744,0,0,0,0.210613072852258,0,0.0629462634608266,0,0,0,0,0,0.20375426308106,0,0,0.0416901819265636,0.0377484432084399,0,0,0,0,0.0511168853199305,0,0.0281833016468785,0.0596173259814893,0.0493331896047763,0,0.0275933161455206,0,0,0,0,0
"Club",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0.00413365492504517,0,0,0.0116058343025674,0,0.00521303257938463,0,0,0,0.00500436341702499,0,0.00420081859461228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.0464587008495954,0,0,0.0468012808231984,0,0.0378513584107426,0,0,0,0.0395609669502491,0,0.0677891329857884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.127889474462654,0,0,0.240447287416442,0,0.174604413471044,0,0,0,0.192844640929156,0,0.17296872572418,0,0,0,0,0,0.696606097611916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.0958790443068698,0,0,0.168514043273643,0,0.117166043241158,0,0,0,0.12181170403417,0,0.0663389124834811,0,0,0,0,0,0.0856082791385954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0.0394537323698438,0,0,0.0985784997233861,0,0.0428757210251749,0,0,0,0.0462813873504366,0,0.0619019104804158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0.0721028862479929,0,0,0.0721415149550986,0,0.0553604104317438,0,0,0,0.0520586012829498,0,0.10435649279478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.0933352266511495,0,0,0.18367503733996,0,0.141099177042669,0,0,0,0.137577049103754,0,0.0634481302731928,0,0,0,0,0,0.144976789791295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0.0141001288449526,0,0,0.0626320138488279,0,0.0248071779210831,0,0,0,0.0524888826542762,0,0.196310586365451,0,0,0,0,0,0.10109902424038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0.0209349986700467,0,0,0.0291736522355657,0,0.021668281953332,0,0,0,0.0205625047149528,0,0.046316439178636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.119361434290833,0,0,0.160651377763071,0,0.122294567423974,0,0,0,0.100816692017002,0,0.268382449139385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.0463894950897405,0,0,0.109916851373416,0,0.0514726700613691,0,0,0,0.0885450281147213,0,0.0560879505735708,0,0,0,0,0,0.151609142763033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0.517157160668441,0.639905105081995,0,0.746779777651762,0.28400033033729,0.675170782587568,0.976329549631275,0,1.23216558690139,0.67045836095832,0.943793001650201,0.901151810391984,0.801388145715293,0.680390597623334,0.734923496683283,0.17365242696979,0.223259309563901,1.46679176621721,0,0.591044913583389,0.222106726678784,0.57775013656956,0,0.570929882071357,0.855137881298507,0,0.679705785641036,0.586342116636622,0.344168768542906,0.882693964347012,0.580034868624734,0,0.695967735687878,0,0,0,0,0.784386283162794
