"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.179944985161107,0.293258209821765,0.153016604888218,0.210366288981832,0.147600257656131,0.340675727388128,0.595938424167739,0.383247851274742,0.354486407386696,0.231791682494177,0,0.137698052418351,0,0.403583676776941,0.293452601509252,0.297363779738664,0.109691338137023,0.443931864396962,0.338133134765358,0.168000548724788,0.105001963501063,0.119586029043187,0,0.683041653576366,0.428285345338375,0,0.108141741978579,0.252095255090382,0.241963691890928,0,0.237482245284475,0,0.0399900112188701,0.205949518283311,0,0,0,0.694571390949123
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.336945913299987,0.340948638979799,0.249240747421325,0.337004585108178,0.102601348721601,0.529748307415107,0.576294535708969,0.298480319660631,0.282084182501148,0.598139603584317,0,0.221160600901612,0,0.507134506105979,0.335087686894024,0.335373943400486,0.19010856344045,0.496638947964035,0.3394672780515,0.200660926019979,0.0890026346965054,0.194494216899138,0,0.780461923747807,0.440567774645715,0,0.170604846233587,0.22800344306216,0.273039210284618,0,0.362482810175261,0,0.086530116587548,0.212693385532162,0,0,0,0.512183567828143
"ATI",0.507191776108428,0.553389292980767,0.350701585514628,0.49169013770535,0.183413128216057,0.713438119436471,0.80599064550791,0.384605975578734,0.363753910429661,0.787569434019811,0,0.311385622446325,0,0.800317421822734,0.508448510320078,0.514385306015023,0.298290249976614,0.732747264402769,0.491541943849419,0.291823685042698,0.225382395964335,0.321466661465036,0,1.18698621757767,0.716203106404444,0,0.203944402833779,0.322150072157763,0.482468977159201,0,0.479830085441477,0,0.115419770775201,0.323381678228699,0,0,0,0.575981727007325
"Vascular-Endothelial_D",0.258306891021972,0.341505823780539,0.264587828562481,0.288220714901945,0.24116164722553,0.416800147647523,0.679782265913974,0.380353553269583,0.434479238756112,0.282283515456459,0,0.254645917436125,0,0.482630768730021,0.371913301147733,0.359163152378318,0.234847030447585,0.598142588367867,0.408013014179969,0.203490592082192,0.110146999273967,0.203126505274219,0,0.753049170034212,0.470630904069803,0,0.127834853707568,0.254702528974476,0.252046404956624,0,0.349578428281522,0,0.0618336495367985,0.211603855335604,0,0,0,1.17808166214566
"Vascular-Endothelial_C",0.113330605455564,0.171251621079737,0.14753202819964,0.162514128554767,0.0915593290712725,0.213018614377389,0.434476160576885,0.319392780661901,0.283282705330832,0.16979032806195,0,0.101800443050429,0,0.320409739453979,0.234590610051983,0.27271794883896,0.0749490327702596,0.327772904173105,0.29396190975576,0.121121089103086,0.0701108048050775,0.114539618045711,0,0.510209325798405,0.302971436530481,0,0.0923759323108504,0.247092725451523,0.210873278123521,0,0.202272090514571,0,0.0360104176734944,0.167667789941659,0,0,0,0.459099639750309
"Ciliated",0.289825071794875,0.272883671591785,0.265982403895262,0.293086868251647,0.0783258542478424,0.450284896055044,0.539674895864853,0.288562604914268,0.247889980268163,0.556103304285293,0,0.169397934761081,0,0.453086304174833,0.284075478590181,0.280271750412178,0.143932077993202,0.535955619658825,0.257389215256019,0.169194233951997,0.0624380584951054,0.184904379373713,0,0.700588336003501,0.407026959591899,0,0.18546503519042,0.168900668748729,0.259280106454788,0,0.288106522896167,0,0.0952401164140567,0.183777129626521,0,0,0,0.383957238349485
"Club",0.41257058706084,0.395927137331477,0.21585234423416,0.371885270470333,0.121406422636998,0.531054219290205,0.543833198770601,0.323829823531919,0.274387721774048,0.587705959383307,0,0.212497055740809,0,0.504244456142652,0.364352042510225,0.346715691042936,0.213003167236427,0.527776838133564,0.309602737391949,0.239200958601104,0.0945350894130824,0.180870474212687,0,0.801378278906615,0.552216171583159,0,0.149446857919529,0.222774539325436,0.274725684252614,0,0.293863670401141,0,0.0747459742861956,0.247297409872697,0,0,0,0.463005263361662
"Vascular-Endothelial_B",0.15383928490742,0.272091163113233,0.178206231820675,0.205899033230074,0.173894264009226,0.3355534468644,0.650745527426405,0.385659311651188,0.397758916591715,0.211217225247932,0,0.190554527492571,0,0.449887026803247,0.321073725513908,0.302025936466461,0.136464901477289,0.531871339612478,0.357253048229328,0.155906514791486,0.107744408635061,0.156689501050569,0,0.673670154031912,0.438275681183654,0,0.151527856865646,0.273563762157537,0.282080120170343,0,0.299458389162119,0,0.053174396530656,0.197448445322914,0,0,0,0.760222601407878
"B_Plasma",0.0918416952338413,0.0895966352964942,0,0.0784517224704148,0,0.060830668078826,0,0,0,0.0636486947699432,0,0.141896274552741,0,0,0.0729985862528504,0.284958321696657,0.0996940221342876,0,0,0.105964845686322,0,0,0,0.078848330119704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.292323941236464,0.203467951451325,0.290467685312991,0.22693350814564,0.0618186212928198,0.255539518297608,0.368691208805276,0.267992792458032,0.224931239570222,0.411829462475157,0,0.141925057994663,0,0.272413636405269,0.214849815470143,0.273778859984726,0.13208893158708,0.412384529542751,0.202019558170434,0.201451662358641,0.0288357835904463,0.0953886726929231,0,0.529176786276476,0.218792894127181,0,0.118060857218344,0.111612040129032,0.161061642918751,0,0.149255263077331,0,0.0498217972587845,0.0901553119872947,0,0,0,0.321552963834884
"T_Regulatory",0.0571905222202958,0.0812956634557495,0,0.0736737742790986,0,0.0361193753732174,0,0,0,0.0367344778725714,0,0.109556910719699,0,0,0.108931720579171,0.167481193131971,0.102388644629861,0,0,0.0915744920883651,0,0,0,0.0850484727103037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0.187198187077977,0.0836444640439163,0,0.0754353747202237,0,0.103938486151607,0,0,0,0.188711342922223,0,0.140469339281874,0,0.0825807399570267,0.083460390875503,0.851498769188854,0.105911845512111,0.286662320382975,0,0.126796923960821,0,0,0,0.378906143255452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.146368198446839,0.0862628813961297,0,0.0969593249222657,0,0.102538381769733,0,0,0,0.142076682611766,0,0.0676544573944022,0,0.125086548755918,0.0635686268389521,0.123066248230378,0.0780292601103345,0.061379627255337,0,0.0930695147842927,0,0,0,0.312323878417656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.113363061676438,0.10566571331982,0,0.134698917176474,0,0.0591801126410938,0,0,0,0.0554223988023524,0,0.286560379655577,0,0,0.153041811245684,0.479641321029816,0.145805297202157,0,0,0.165569322825555,0,0,0,0.190958129942799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.278085717722113,0.230657488779108,0.861862562567252,0.229448510295711,0.744731655882497,0.196120507181979,1.30635731113118,1.11415298415023,1.00048621968641,0.31068249953264,0,0.323071049388947,0,0.499273212367649,0.451930263486873,1.02072359733015,0.230523151203865,0.741110524642034,0.827229980583547,0.601878911401323,0.353497608813698,0.415916959594457,0,0.647405799485501,0.63706219591772,0,0.792140539537964,0.982237750610213,0.499472152836229,0,0.391772469732942,0,0.279143353342538,0.50060798615855,0,0,0,1.26339116269744
"Vascular-Endothelial_E",0.101246924094697,0.140234202192635,0.138440422295615,0.11199371264882,0.0891889533861171,0.143930574722104,0.57960785560801,0.367915435961902,0.295462861586888,0.14554811581218,0,0.0824571613064344,0,0.273322515691884,0.209468726023006,0.257253786673241,0.0583665157024081,0.510350429217908,0.292296348723046,0.136221253656225,0.0623782980533734,0.142727977454286,0,0.430430229119122,0.30292108356208,0,0.110932932163026,0.25936846958636,0.20208826730116,0,0.158982478801672,0,0.0537473354156037,0.136340847018109,0,0,0,0.6212889050842
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0.451092182052553,0.617244253438075,0.773387613903105,0.351321449353763,0.408469806034701,0.548921038924049,0.99563498818507,0.755132178316807,1.00720691422942,0.524022933185072,0,0.514391882783279,0,0.861626013307519,0.790925534253739,0.86917521849385,0.347452583959682,0.879490493984497,0.670457239756383,0.53107371786541,0.151894884807438,0.4131562037883,0,1.12276069256779,0.991481145867509,0,0.226919374431489,0.625181405943439,0.570795426837279,0,0.462753225395771,0,0.138394793206052,0.450796660039008,0,0,0,0.737142688367177
