"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Monocyte_Non-Classical",1.21701832045966,0.982775113545418,0,0,0,0.470971652286339,0.529467718222374,0.0698273053380927,0,0.0993574371824008,0,0,0.878349740861632,0.670900725321892,0,0.0487338568083842,0,0.28493214156709,0.0827338459441792,0.183195487658179,0.225881562295126,1.95296856988065,0.0905097756098189,0.0523726072289438,0.938617947650084,0,0,0,0,2.08512921076476,0,0.0383379417547302,0.046685610446403,0.945948760698723,0.522103694566657,0.245750090629428,0.730289086804302,0.500313903062106
"Myofibroblast",1.23068149517588,1.01291761019519,0,0,0,0.499502247088299,0.489666643102925,0,0,0,0,0,1.29926637272999,0.797655994213048,0,0,0,0,0,0,0,1.97902369341209,0,0,1.05417689323701,0,0,0,0,2.72115757844162,0,0,0,1.28599038110894,1.10019683510156,0.587999500230574,1.24451445278265,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0.485668295402121,0.355315401292501,0,0,0,0.232082684735709,0.19173111166935,0,0,0,0,0,0.259028144178946,0.343218336643519,0,0,0,0,0,0,0,1.18796595728899,0,0,0.446578969548242,0,0,0,0,1.81010912089369,0,0,0,0.36059960546215,0.29137374113326,0.163219567122547,0.446586170885906,0
"Pericytes",0.692175492588167,0.598848113310731,0,0,0,0.348067408311118,0.438910505594477,0,0,0,0,0,0.632995789758585,0.541429562832716,0,0,0,0,0,0,0,1.18499289930488,0,0,0.719757235951775,0,0,0,0,1.18499289930488,0,0,0,0.73670333235683,0.615963238676205,0.426832931582305,0.750842889538357,0
"Smooth-Muscle",1.04392636594051,0.928133401538147,0,0,0,0.475079664522668,0.502239642299996,0,0,0,0,0,1.02922182240936,0.623038346183633,0,0,0,0,0,0,0,1.63611478432373,0,0,1.09393253118411,0,0,0,0,1.85426342223356,0,0,0,1.10198932859799,0.950073775634024,0.761627840157886,0.883786194146894,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0.472389162316715,0.367395860629599,0,0,0,0.1471725640502,0.151545415713719,0,0,0,0,0,0.366249759773523,0.268710052557421,0,0,0,0,0,0,0,0.750283958674558,0,0,0.368464141859815,0,0,0,0,0.875331285120318,0,0,0,0.386636741676861,0.265896647996235,0.120524664737332,0.293513028924336,0
"Vascular-Endothelial_A",0.763246909781342,0.709864324607375,0,0,0,0.361063360349887,0.330631056064016,0.0694828122709863,0,0.0571909841855515,0,0,0.629290007000915,0.460135908050931,0,0.101098480531961,0,0.307330297822598,0.144076927644031,0.318921171062598,0.60171749954032,1.12920413221214,0.285849997274604,0.132742909777272,0.732087229723473,0,0,0,0,1.23232834601196,0,0.151840245025596,0.106432255059033,0.681713210118883,0.685406572018195,0.314329430091373,0.733325304352623,0.190918450699749
"Vascular-Endothelial_B",0.323183538892799,0.326791501859388,0,0,0,0.155249340971433,0.157139955149057,0.0313489715236663,0,0.0605736418619498,0,0,0.230562278186017,0.273307503655738,0,0.0630535386970775,0,0.264283636615275,0.0579836052293859,0.131574225278642,0.458228628849245,0.766139271635895,0.106770844937647,0.0789345832681193,0.25619090787088,0,0,0,0,0.801488111392658,0,0.0221117960036446,0.0792319923146385,0.311993310538852,0.185331042964738,0.094606201379788,0.212176837734413,0.296790400759804
"Vascular-Endothelial_C",0.705540354644524,0.600771390465988,0,0,0,0.279317765703641,0.288070911289467,0.0597499962776427,0,0.0854066569062808,0,0,0.55723699627032,0.391086899165823,0,0.13617816174685,0,0.335394042794509,0.200204417587853,0.24748019258138,0.521447487085017,1.03191052343158,0.37939581384764,0.134258072793729,0.544573513572111,0,0,0,0,1.24127605564403,0,0.443999214910745,0.16812000003868,0.537181588185208,0.447485892167274,0.184874353905351,0.617819462091337,0.221921671437088
"Vascular-Endothelial_D",0.428224192331542,0.277870637423526,0,0,0,0.0931326758088105,0.0960949301615171,0,0,0,0,0,0.318017901466055,0.181313340290825,0,0,0,0,0,0,0,0.555444722756595,0,0,0.308558161059089,0,0,0,0,0.818550117746561,0,0,0,0.39579303401165,0.269015935646994,0.141530582037626,0.270921032383182,0
"Vascular-Endothelial_E",0.450472470689527,0.378153626201037,0,0,0,0.163168360752927,0.166994605958507,0,0,0,0,0,0.377074943042377,0.239567700619329,0,0,0,0,0,0,0,0.650250193928698,0,0,0.358094674727838,0,0,0,0,0.736950219785857,0,0,0,0.397546150588006,0.267051934205708,0.16524483407609,0.291216267517797,0
