"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Monocyte_Non-Classical",0.507191776108428,0.336945913299987,0,0.0918416952338413,0.989329504475816,0.289825071794875,0.41257058706084,0,0,0.278085717722113,0,0,0.33566541002835,0.292323941236464,0,0.187198187077977,0,0.334604964221659,0.101838553660823,0.240205644629485,0.113363061676438,0,0.1162335914314,0.310181666990013,0.38542467441914,0,0.451092182052553,0,0,0.146368198446839,0,0,0.0571905222202958,0.179944985161107,0.15383928490742,0.113330605455564,0.258306891021972,0.101246924094697
"Myofibroblast",0.363753910429661,0.282084182501148,0,0,0.697538410538691,0.247889980268163,0.274387721774048,0,0,1.00048621968641,0,0,0.461586807235556,0.224931239570222,0,0,0,0,0,0,0,0,0,0,0.351290232995039,0,1.00720691422942,0,0,0,0,0,0,0.354486407386696,0.397758916591715,0.283282705330832,0.434479238756112,0.295462861586888
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0.575981727007325,0.512183567828143,0,0,1.39726012769418,0.383957238349485,0.463005263361662,0,0,1.26339116269744,0,0,0.781305488830559,0.321552963834884,0,0,0,0,0,0,0,0,0,0,0.783634575279204,0,0.737142688367177,0,0,0,0,0,0,0.694571390949123,0.760222601407878,0.459099639750309,1.17808166214566,0.6212889050842
"NK",0.350701585514628,0.249240747421325,0,0,0.509432856824404,0.265982403895262,0.21585234423416,0,0,0.861862562567252,0,0,0.174333147820277,0.290467685312991,0,0,0,0,0,0,0,0,0,0,0.272200782259729,0,0.773387613903105,0,0,0,0,0,0,0.153016604888218,0.178206231820675,0.14753202819964,0.264587828562481,0.138440422295615
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.322150072157763,0.22800344306216,0,0,0.780564083606101,0.168900668748729,0.222774539325436,0,0,0.982237750610213,0,0,0.368728826981048,0.111612040129032,0,0,0,0,0,0,0,0,0,0,0.357490705387247,0,0.625181405943439,0,0,0,0,0,0,0.252095255090382,0.273563762157537,0.247092725451523,0.254702528974476,0.25936846958636
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0.716203106404444,0.440567774645715,0,0,2.30526902503668,0.407026959591899,0.552216171583159,0,0,0.63706219591772,0,0,0.700199027697674,0.218792894127181,0,0,0,0,0,0,0,0,0,0,0.630226915938216,0,0.991481145867509,0,0,0,0,0,0,0.428285345338375,0.438275681183654,0.302971436530481,0.470630904069803,0.30292108356208
"Vascular-Endothelial_A",0.311385622446325,0.221160600901612,0,0.141896274552741,0.619990973574291,0.169397934761081,0.212497055740809,0,0,0.323071049388947,0,0,0.252245321691502,0.141925057994663,0,0.140469339281874,0,0.286940967287348,0.135434205839321,0.342320761916535,0.286560379655577,0,0.293258282417154,0.505175114725535,0.306856208232417,0,0.514391882783279,0,0,0.0676544573944022,0,0,0.109556910719699,0.137698052418351,0.190554527492571,0.101800443050429,0.254645917436125,0.0824571613064344
"Vascular-Endothelial_B",0.291823685042698,0.200660926019979,0,0.105964845686322,0.686124147115241,0.169194233951997,0.239200958601104,0,0,0.601878911401323,0,0,0.222533229514613,0.201451662358641,0,0.126796923960821,0,0.214346333189335,0.0628395717413074,0.165997278814884,0.165569322825555,0,0.129200419190349,0.36906017579176,0.257751876501079,0,0.53107371786541,0,0,0.0930695147842927,0,0,0.0915744920883651,0.168000548724788,0.155906514791486,0.121121089103086,0.203490592082192,0.136221253656225
"Vascular-Endothelial_C",0.298290249976614,0.19010856344045,0,0.0996940221342876,0.589263132689104,0.143932077993202,0.213003167236427,0,0,0.230523151203865,0,0,0.228347227058204,0.13208893158708,0,0.105911845512111,0,0.231648977255728,0.0801422158077003,0.1501004671183,0.145805297202157,0,0.201104965697786,0.321202106732997,0.239768336887271,0,0.347452583959682,0,0,0.0780292601103345,0,0,0.102388644629861,0.109691338137023,0.136464901477289,0.0749490327702596,0.234847030447585,0.0583665157024081
"Vascular-Endothelial_D",0.514385306015023,0.335373943400486,0,0.284958321696657,0.83059151696288,0.280271750412178,0.346715691042936,0,0,1.02072359733015,0,0,0.393639850964336,0.273778859984726,0,0.851498769188854,0,0.335657943426577,0.628206926659661,0.80310255493616,0.479641321029816,0,0.72950883568709,0.481594115847703,0.406550358497755,0,0.86917521849385,0,0,0.123066248230378,0,0,0.167481193131971,0.297363779738664,0.302025936466461,0.27271794883896,0.359163152378318,0.257253786673241
"Vascular-Endothelial_E",0.323381678228699,0.212693385532162,0,0,0.954595796008105,0.183777129626521,0.247297409872697,0,0,0.50060798615855,0,0,0.334872798733084,0.0901553119872947,0,0,0,0,0,0,0,0,0,0,0.285170038021487,0,0.450796660039008,0,0,0,0,0,0,0.205949518283311,0.197448445322914,0.167667789941659,0.211603855335604,0.136340847018109
