"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Macrophage",0.644265119468423,0.710928681157305,0.0286822159439391,0,0,0.481470470850351,0.51709699797874,0.0139060299724057,0,0.0754741058426735,0,0,0.0604482188181863,0,0,0,0,0.120187556332413,0.00738246967508471,0.170106866967743,0,0,0.0336529514143984,0.041690557994663,0,0,0,0,0,0,0.0662026157153073,0,0.420114071441742,0,0.373970413569142,1.15387863202973,0.409178632523843,0
"Macrophage_Alveolar",1.690922626366,1.18604386395351,0.0358172679653927,0,0,1.01055122549545,1.07988443627413,0.023820115254388,0,0.110999996077723,0,0,0.0746333892144916,0,0,0,0,0.124411784402035,0.0145596856147408,0.259267050592917,0,0,0.061039997295653,0.0627166583008195,0,0,0,0,0,0,0.0880335547311619,0,0.640728591078307,0,0.970791038699296,2.56041147268209,1.01329463037191,0
"Mast",0.448855304066659,0.628893420825651,0,0,0,0.381971322595573,0.406903489215387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3718459166933,0.784217866600199,0.417860826647617,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",1.66018739013193,1.49158324603097,0.0379584559909815,0,0,1.21697292997854,1.21946526357538,0.0472373852439782,0,0.148019981992079,0,0,0.0931730812194477,0,0,0,0,0.144305780454723,0.028711401389524,0.288174178020429,0,0,0.0886199899418984,0.101362826385637,0,0,0,0,0,0,0.0903208398376175,0,0.509767675137619,0,0.827042115895073,2.66884459952518,0.901415989280306,0
"Monocyte_Non-Classical",0.504096385200654,0.295424375607865,0.0503109975605749,0,0,0.232597576461625,0.31305975974747,0.0195972243856736,0,0.10600169191747,0,0,0.0507189471018564,0,0,0,0,0.146235789999321,0.030319742676689,0.37645446416052,0,0,0.0660571493079245,0.050447324456991,0,0,0,0,0,0,0.0768757078185129,0,0.223825752704075,0,0.213782298373673,0.675493357228397,0.271073418705263,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",1.42787287117908,1.06640929614393,0,0,0,0.796186140848669,0.881376602696288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06005475061847,3.03984648832992,1.55620985196925,0
"Pericytes",0.698013468066204,0.363471748683176,0,0,0,0.331325019075725,0.422763138276525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453541334193661,1.04646783135602,0.551673181904084,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0.50145849607973,0.278430683157711,0,0,0,0.316734889603147,0.368540341970735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406928647092905,0.843743917650353,0.42195639732278,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0.570241116469905,0.435758405208354,0,0,0,0.366636882068422,0.418078453336565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375035184044849,0.96127461795508,0.410068574023984,0
"Vascular-Endothelial_C",0.480159407974302,0.403890523874327,0.136000036956884,0,0,0.318560841210905,0.381750270252692,0.058575500905529,0,0.31854250846762,0,0,0.0994598071059666,0,0,0,0,0.263213854009185,0.153361755221891,0.65209776335801,0,0,0.544060228418039,0.314671847150915,0,0,0,0,0,0,0.5230722834802,0,0.6498305235965,0,0.346314122907534,0.571995829384227,0.394968753883095,0
"Vascular-Endothelial_D",0.59868886382896,0.24312610304388,0,0,0,0.246739389289787,0.252662392769783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363984606545621,1.11253864709961,0.347289006201337,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
