"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.614061172260987,0.668589752345496,0,0.3364169345851,0.617702283827706,0.548772845301936,0.661096394929185,0,0.753413960997891,0,0,0,0.832683354514887,0.633826781153962,0.304545614768872,0,0,0.310663454515729,0.687143695372905,0,0,0,0,0.690840996951884,0,0,0,0.426071434899216,0,0,0,0,0,0,0,0
"Goblet",0.346074917260003,0.262439972188866,0,0,0.403728615261921,0.270051049155826,0.221267263053176,0.608783464153835,0.17674392647565,0.099643594517569,0,0,0.125894004212274,0.461323081645058,0.134471971056711,0.187508420287959,0.0494232953113916,0.308265822828371,0.165417604163335,0.153303153505272,0,0.188915018482,0.297802960673913,0.182822039083493,0,0.102518006581056,0,0,0,0,0,0.187861217637492,0.127991199539743,0.135624718980799,0.211127904946754,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.444391284474831,0,0,0,0,0,0,0.158145739725522,0,0,0,0,0,0.386140269971934,0,0,0,0.115875339358765,0.278574941734305,0,0,0.380191155232597,0.30551566098247,0,0,0,0,0,0,0,0,0.338585514598302,0.157098929353269,0.200355539519251,0.628206926659661,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.413546759203412,0,0,0,0,0,0,0.127301214454103,0,0,0,0,0,0.355295744700515,0,0,0,0.0850308140873458,0.247730416462886,0,0,0.349346629961178,0.274671135711051,0,0,0,0,0,0,0,0,0.307740989326884,0.12625440408185,0.169511014247832,0.597362401388242,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.711207234774575,0,0,0,0,0,0,0.424961690025266,0,0,0,0,0,0.652956220271677,0,0,0,0.382691289658508,0.545390892034048,0,0,0.64700710553234,0.572331611282214,0,0,0,0,0,0,0,0,0.605401464898046,0.423914879653012,0.467171489818994,0.895022876959404,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.757043505276381,0.739860025090346,0,0.165662034365411,0.484398061676998,0.60592371958146,0.579982033830745,0.559756004359685,0.390176995786589,0.0989985775409721,0,0,0.618394795890009,0.949489566871602,0.180532959993333,0.138306525911936,0.188239428329826,0.695621962498642,0.438229019158389,0.343410866915846,0,0.384919723517206,0.313999107340635,0.480712950414264,0,0.100284498727269,0,0.319860104820169,0,0,0.178048436645152,0.40992344182053,0.3361296392941,0.296624535240824,0.557748231483715,0.270161088651935
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.540245549432655,0.840696121983638,0,0,1.87345713801243,0.600978964177589,0.930124530158003,0.359665947952432,0,0,0,0,0.87633793036715,0.774987840381381,0,0,0.443003913262148,0,0,0,0,0,0,1.19893012797072,0,0,0,0,0,0,0,0.320715423806474,0,0,0,0
"Vascular-Endothelial_B",0.662712685713331,0.712753625845315,0,0,0.79149112002974,0.757068055337712,0.737337984317448,0.274203091444172,0.163166716560791,0,0,0,0.378903510677205,1.15313643817674,0.197768915418492,0,0.193188931917918,0.188159438569375,0.188376107448954,0,0,0.15301015385884,0.275405774107797,0,0,0,0,0.239136196048083,0,0,0.335302027828638,0.140779579294058,0,0,0,0.247664678213935
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0.603804805382604,0,0,0,0.301710964371874,0,0,0,0.331917661082456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0.655226901806222,0.438949502660023,0,0,0,0.421522501305529,0,0.0994535044637091,0,0,0,0,0.458679525892314,0.640719639508928,0,0,0,0.461572653333551,0.567582271843546,0.367151195070437,0,0.210476212217246,0.173138465092183,0,0,0,0,0,0,0,0,0.189673391900099,0.0989300992775823,0.120558404360573,0.810325419149009,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
