"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Myofibroblast",1.75253886724962,2.1517850539873,0,0.377057258780498,0.765385569863682,1.14028565569653,0.952930532776462,1.16808894841797,0.341263328118631,0.661457812455406,0.657619234750865,0.358953917666645,1.7374027841708,1.16259280916761,0.530483791851858,0.212386554261004,0.398406284365855,1.46068395327195,0.9429363168289,0.498091235633803,0.588851803206524,1.21878479711833,0.646592220308543,1.03615847044506,1.09779077301882,0.169235306173909,0,0,0,0,0.166988705212567,0.568496682251654,0,0.886067245139472,0,0.611404290702459
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",3.8981867694795,5.60481742904556,0,0,1.74935262775388,3.37002810143527,1.70328508357414,0,0,1.58507316693474,0,0,3.16643056327998,0,0,0,3.0291211440642,0,0,0,1.83006024388093,0,0,2.32776441873135,3.16643056327998,0,0,0,0,0,0,3.0616928531839,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0.841603404867505,0,0,0,0.999796897249159,0,0,0,0,0,0,0.851041955741978,0,0,0,0,0.844147477319828,0,0,0.815742172034743,1.25817077823183,0,0.859262551585192,1.31082398541425,0,0,0,0,0,0,0.788226697803527,0,1.31950117419606,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
