"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Goblet",0.868010718064443,0.544749209935925,0.0183145030581133,0,0.236422216376648,0.357622050384627,0.242075321929134,0.264442263050639,0.313279389949991,0.056241509482655,0.276385938737656,0.19701388374779,0.338737272282471,0.291464895014197,0.112233088280048,0.340822852016653,0,0.333485068462112,0.141794130002236,0.216231225528187,0,0.529183907061983,0.218315936895353,0,0.487047714088213,0.0953345536051821,0,0.0431422141236687,0,0,0,0.159486432966975,0.17370133518177,0,0.0232163280726485,0.0843929006514937
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.530852444861981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168094331310909,0.233786687474937,0,0,0.188947641926517,0,0,0,0,0,0,0,0,0,0,0.179257912417118,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.847318413767874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484560300216802,0.550252656380829,0,0,0.50541361083241,0,0,0,0,0,0,0,0,0,0,0.49572388132301,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",1.02041106660757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657652953056494,0.723345309220522,0,0,0.678506263672102,0,0,0,0,0,0,0,0,0,0,0.668816534162703,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",1.27848059159277,2.86174293460655,0,0,1.11023649863456,1.48803112767166,1.20593805115196,0,0.702138993146978,0,0.734913380095475,0,2.61356030906086,1.87990270681845,0,0,0,0,0,0,0,0,0,0,3.00580779102953,0,0,0.730629986689723,0,0,0,1.38991389346846,0,0,0,0.838590010499024
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0.778787545483031,0,0,0,0,0,0.535456972920323,0,0,0,0,0,0,0,0,0,0,0.637228634963081,0.666494664955364,1.01595960746879,0,0.111328913000213,0,0,0,0,0,0,0,0.509817511642535,0,0,0.89937601146755,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
