"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.712684369073521,0.455616125053596,0,0,0.817723492288446,0.552051410269658,0.622399965750637,0.31685503952537,0.298310080614145,0.639729157671776,0.323298393834501,0.338846379669458,1.27827018068905,0.710045844112992,0,0,0,0.32427690620311,0.659125323015814,0,0.636589045767515,0.298515535615978,0.300410662072869,0.936767322343756,1.15827535113838,0,0.848188794730661,0.356648548870548,0,0,0,0.326657228751317,0,0.308857544026499,1.10601800343455,0.313106188978602
"Goblet",0.382947542974545,0.205988667609461,0,0,0.613682416703999,0.463809943250912,0.273361339797745,0.527481989793164,0.146383630518665,0.212342373476635,0.210074032197903,0.246437619881027,0.299825514240602,0.245049375563884,0.221635157168746,0.260333548068675,0.163286480262921,0.484929123784348,0.174853019554943,0.186143333947055,0.191621826752512,0.735498712893812,0.308244445849678,0.291779549774888,0.679773641329506,0.172774099269067,0.381165663882866,0.0724857860362222,0.0920782858656995,0,0,0.146920400358332,0,0.0363355140512707,0.114494642503038,0.0375851155077715
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.1628138932665,0,0,0,0.153396854761077,0,0,0.33163045126738,0,0,0,0,0,0,0,0,0,0.242236684264815,0.169878558113408,0,0,0.414803173560942,0,0,0.657087214530091,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.606385296993325,0,0,0,0.596968258487902,0,0,0.775201854994205,0,0,0,0,0,0,0,0,0,0.68580808799164,0.613449961840232,0,0,0.858374577287767,0,0,1.10065861825692,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",1.49156562097718,1.16766072842369,0,0,1.22523814982969,0.940550746346014,0.668523399503609,1.2852210974136,0.72561678785304,1.12515453147821,0.811879530327956,0.861588167455663,1.25553601693284,0.995748318085308,0.512944727481746,0.559935630717374,0.660247050384212,1.55311167163844,0.720480561541912,0.469847513569693,0.830976455839603,1.88397995605956,1.15287067067498,0.92280372956054,1.88245191488661,0.453613442889278,1.40502299018376,0,0.355625669470904,0,0,0.884195026075901,0,0.351937561013062,0.805446756998759,0.354972307407421
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.683811920125503,0.416576607307059,0,0,0.741088552695024,0.625476580405034,0.550419351362214,0.516930496087271,0.378550601117301,0.24159842822706,0.253772203478382,0.280731845207491,1.05378437738643,0.670516140282951,0.313585030012051,0.220566550777782,0.343040158488271,0.622035875523328,0.473714440199766,0.272562334299959,0.446894942926813,0.704442499568016,0.287579737677539,0.820818666546741,0.838886921123753,0.109476679239325,0.633569634679484,0.359571484943226,0.0733759206115023,0,0,0.379256057313533,0,0.251411573581891,0.339391643557075,0.182495137564797
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.679715593338639,0.35863491249322,0,0,1.5085375751462,0.960628898043347,0,0,0,0,0,0,1.5529655803539,0.766613914207982,0,0,1.05156465438021,0,0,0,1.1354747705784,0,0,1.55769527198703,0.83755416510131,0,1.92793635363438,0.537027387095589,0,0,0,0.723256147422315,0,0,0,0
"Vascular-Endothelial_B",0.681120067038151,0.253674907501787,0,0,0.519393560014933,0.76429730781647,0.505407907812152,0.070012867297093,0.0738498489982337,0.0707044422448226,0.142203186745064,0.176776424192764,0.69443573985623,0.613189291734642,0.117089613398904,0,0.489805873204565,0.0649877083463028,0.0602146488875945,0,0.375235716330812,0.0784618687760089,0,0.398420809102454,0.799271059539347,0,0.386785989861085,0.138067129390549,0,0,0,0.373755166176623,0,0.108729929448377,0.0944573333776893,0.170112863980473
"Vascular-Endothelial_C",0,0,0,0,0.719434622529988,0.826603718314767,0.794663006257233,0,0,0,0,0,0.685726078855687,0,0,0,0,0.632973337441461,0,0,0,1.20167936173655,0.62509770048899,0.799652742782913,0,0,0.712633487259562,0.828693939448658,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0.049697264396552,0,0,0,0.0449887451438408,0,0,0.134105543396992,0,0,0,0,0,0,0,0,0,0.0894086598957098,0.0532295968200059,0,0,0.175691904543773,0,0,0.296833925028348,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
