"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.466057469760647,0.430948320155258,0,0,0.664135743808853,0.512034531805856,0.663654302255928,0,0.264250558164195,0,0.308389028889767,0,0.771812240445301,0.723227839226958,0,0,0,0.224498168801386,0.238472638020349,0,0,0,0.221203249450482,0.568497097475092,0.564474646056328,0,0.370678755783696,0.277430977685261,0,0,0,0.226619287795757,0.254662960174838,0.294083796020255,0.250475176209445,0.225878240102262
"Goblet",0.35859272676536,0.34972704290683,0,0,0.24806100906658,0.512491273274852,0.998619299612221,0.363869820040843,0.519920754969383,0.166063125849861,0.213852548109704,0.254743857752091,0.26501774298698,0.282567849670113,0.226980792937207,0.253941049306478,0.0947582412265906,0.569898329514308,0.236649978128055,0.204603724896095,0.143427567561528,0.722512428661216,0.329343996699572,0.257504331294117,0.582599047429885,0.185403072142117,0.0759195129408438,0.0548190964215347,0.13797522331266,0,0,0.100945488259521,0.054184752402011,0.0657791158859572,0.0529530512357188,0.0457186582630179
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.157505581078272,0,0,0,0,0,0,0.272493512911156,0,0,0,0,0,0,0,0,0,0.242125609759986,0,0,0,0.424883883355455,0.243309479459514,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.233791107465299,0,0,0,0,0,0,0.348779039298183,0,0,0,0,0,0,0,0,0,0.318411136147013,0,0,0,0.501169409742482,0.319595005846541,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.763512184169542,0.512841096973824,0,0,0.488042898131529,0.601803101504235,1.06148724221801,0.465798205279051,0.436652598295716,0.201544985505188,0.408529447552263,0.309228731386467,0.771556112373077,0.700805300009796,0.275516438396965,0.308253892559652,0.294097954109783,0.917357233213032,0.375997210324959,0.248344284347043,0.412294889494632,1.00918995303198,0.543775235971574,0.500623690497459,0.416856399736868,0.225029206002927,0,0,0.167438246710016,0,0,0.373094922320678,0.195562338392947,0.223720078282531,0.192571064131952,0.175001824055393
"Monocyte",0.396870200063009,0,0,0,0,0,0,0.511858131895893,0,0,0,0,0,0,0,0,0,0.481490228744723,0,0,0,0.664248502340192,0.482674098444252,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.51420078844485,0.232712496740945,0,0.0741088473341121,0.231245504221583,0.44575867124934,0.572146262382159,0.256543476842968,0.220595824889464,0.099168704826803,0.112670652795325,0.20521649311043,0.541717673391607,0.441627577154025,0.130936100232674,0.0946471254231699,0.156125606537088,0.391927770627754,0.240435741858202,0.184775723989191,0.236263944270736,0.415336283191677,0.215421287927216,0.428225939217906,0.61932871421728,0.0639853987970082,0.156235732365844,0.17784928290046,0.0848119162416669,0,0.04887090100934,0.169606999503,0.152882257818978,0.216725186726994,0.179740437151025,0.149756879806781
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.235868355977653,0,0,0,0,0,0,0.350856287810537,0,0,0,0,0,0,0,0,0,0.320488384659367,0,0,0,0.503246658254836,0.321672254358896,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.413207825618887,0.328314791813445,0,0,0.257059014863729,0.41626777251032,0.46066783479126,0,0.13849410092018,0,0,0,1.04094976164857,0.194992485741437,0,0,0.377844900105209,0,0,0,0.653637749336523,0,0,0.851705478378828,0.850946756128497,0,0.271092106485978,0.151523079543226,0,0,0,0.152598490312221,0,0,0,0
"Vascular-Endothelial_B",0.422435904537538,0.235779739482198,0,0,0.548361957466757,0.945644698744006,0.793046675956489,0.0909833887381355,0.105818326990864,0,0.148237388578276,0.230449694210031,0.7287829114602,0.729091264330063,0.096889939017054,0,0.355077181343521,0.083433429819563,0.164906692122861,0,0.431204921520841,0.0836953268067315,0.107967099335369,0.323378374820867,0.985702605362332,0,0,0.142168614868304,0,0,0.0983034273967788,0.111863065301739,0.0915628112290261,0.184282081270042,0,0.119569449675504
"Vascular-Endothelial_C",0,0,0,0,0,0.747529410631792,0,0,0,0,0,0,0.525102403361916,0,0,0,0,0.488548766697817,0,0,0,0.884530344231276,0,0.506427128608989,0.546779147038067,0,0,0.646198789933165,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0.0596860182826633,0,0,0,0,0,0,0.117179984199105,0,0,0,0,0,0.325245980611964,0,0,0,0.463559130944571,0.418027361574447,0.478224863458712,0.401516524631184,0.193375169421255,0.102587967473285,0,0,0,0,0,0.308169757939136,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
