"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.321481422173208,0,0,0.264652283364393,0,0.1701680847816,0.924316419156529,0,0,0,0,0,0,0,0,0,0.239247353745009,0.451916087536154,0,0,0.506006034983008,1.00975830469947,0,0.19191190219494,0,0,0,0,0,0,0.658515089922193,0.380892060466098,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0.558666103732012,0,0,0.48964769585132,0.375156818368299,0.508649466140551,0.526139756168079,0.203051251845119,0,0,0.663615021711295,0.615909364180647,0.231348746845099,0,0,0.693538652605015,0.562786929000518,0.477232041608003,0.237079266771676,0.368253155794437,0.693831105350046,0.693137046349301,0.224653027839509,0.654735959332459,0.181259010998269,0,0,0,0,0,0.393307378471701,0.719170524700575,0.161683316813114,0,0.291954732744881
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,1.32315198623074,0,0,0,0.678627668640914,0.51916151464816,0,0,0,0,0,1.55296964210921,0.505270965912641,0,0,1.08509378324808,0,0,0,0.458359659219055,0,0,0.59774443522128,0.685957840354949,0.510570012942566,0,0,0,0,0,0,0.511342168489219,0,0,0.324752870545272
"Vascular-Endothelial_B",0,0.143216688327816,0,0,0.14550752331858,0.583235611132799,0.347288110978814,0,0,0,0,0,0.364809273002434,0.451240681080289,0,0,0.594469064200472,0.0694505545955341,0,0.200244997188067,0.260761527642487,0.108273319118276,0.187588071066027,0.23695456115777,0.636438621427429,0.165310921875027,0,0,0.0967283327944243,0,0,0,0.165641845680736,0.151249768633189,0,0.272005587088045
"Vascular-Endothelial_C",0,0,0,0,0,0.294918751700723,0,0,0,0,0,0,0.387263502163168,0,0,0,0,0.249190153349839,0.236057601163028,0,0,0.719382562586258,0.767875012312389,0.531998601162906,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
