"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.476829381702779,0.373269671668828,0,0,0.482927712285013,0.463960594284269,0.571906543259616,0.30103813798069,0.314265493893456,0,0.640778031783387,0,1.24950754311362,0.546060532003929,0,0,0.311663068278076,0.300274318667593,0.963705736463384,0,0,0.316130316632523,0.319655361653703,0.92846533670221,0.576280468875491,0,0.629546703693753,0.678040632867615,0,0,0,0.315684041178088,0,0.335970657464276,0.293890378839614,0.326836372628917
"Goblet",0.708220547118894,0.284536897207571,0,0,0.577217452959368,0.391759791334677,0.559333387726475,0.497745055133838,0.156529408070899,0.30218026380289,0.0923522761899193,0.196811350787275,0.254935181158042,0.405372960528269,0.141280445498254,0.184498519874779,0.23622336924198,0.414953888848557,0.187518343198011,0.169785935434392,0.275149046428581,0.700004908222204,0.192995277778896,0.184094056029532,0.634137158611411,0.117373908797158,0.12042222057319,0,0,0,0,0.17771194373627,0,0.0507589738516014,0.0383824213149363,0.0973103098430564
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0.168101656084497,0,0,0.340615825984209,0,0,0,0,0,0,0,0,0,0.208738709582498,0.216708955452898,0,0,0.456913450516903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0.651679302486326,0,0,0.824193472386037,0,0,0,0,0,0,0,0,0,0.692316355984327,0.700286601854727,0,0,0.940491096918732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.544002064884084,0.477837308767929,0,0,0.542650571000536,0.419444255415977,0.489714987815698,0.626461769603553,0.275897279208113,0.126339253137385,0.277813757252061,0.244162185138075,0.672657955031787,0.440115646970404,0.176731800144264,0.229210890458616,0.627214983235638,0.532569681111929,0.382057116941986,0.211345609352432,0.489372885429519,0.94704349319851,0.407081552744904,0.215839114313738,0.623341946397884,0.147702434150076,0.134097510130569,0,0,0,0,0.485115807007484,0,0.150036622606446,0.119979280731688,0.143512133438333
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.30873424017577,0.160907475476376,0,0,0.249583950001152,0.243909800555276,0.257518641071168,0.187367395501452,0.04150497105872,0.0384157052591764,0.0898030271707526,0.0711038131278202,0.507879569617233,0.224820218281324,0.0679156606542795,0.0688846611780443,0.237550641239248,0.147404667452988,0.140493250984298,0.0683480886890422,0.153071623341318,0.316843188183612,0.0911203700556606,0.316429398690213,0.473510129704569,0.0243459887831566,0.0872480362195068,0.213084809571444,0,0.0137672408122438,0.0125122373974773,0.148935301543156,0.0127062764831103,0.129618662211528,0.0141321954184874,0.11119994215806
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0.182541739573329,0,0,0.35505590947304,0,0,0,0,0,0,0,0,0,0.223178793071329,0.231149038941729,0,0,0.471353534005734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",1.51302383162875,0.872154128039428,0,0,1.49548836247894,0.868176240062769,1.1439591626803,0,0,0.363734113610957,0,0,1.24400713254628,1.13727071999113,0,0,1.18825955962148,0,0,0,0.67228246131307,0,0,0.698808322123591,1.98079644409705,0,0.528731664298382,0,0,0,0,0.8499931935891,0,0,0,0.375796715776176
"Vascular-Endothelial_B",0.94932948790717,0.550029379161544,0,0.156755742702256,0.990288811391011,1.22818297457955,1.00634952722416,0.149974507599186,0.140030300071139,0.167728559761706,0.613868291687466,0.294448686100237,0.683351662961353,0.96926133819878,0.164167201903009,0.14755837422026,1.09016578246351,0.277654396509574,0,0,0.299963565919754,0.159492767962511,0.161640254053527,0.169318816756827,1.16626219483209,0,0.35419394769141,0.252367941669984,0,0.145544373375909,0.142137935535828,0.376125308323767,0.155003031031034,0.421371009330525,0.266756147217985,0.222883028824579
"Vascular-Endothelial_C",0,0,0,0,0,1.84737236572698,0,1.54392552684351,0,0,0,0,1.6800193424512,0,0,0,0,1.5640000612474,1.54770883810949,0,0,2.31576292596552,1.64140954584981,1.8956679944929,1.76376542016087,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
