"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Ciliated",0.152046381587133,0.0170898042876713,0.138884115881023,0.622405426344508,0.173817352902416,0.387853621167683,0.504429612550587,0.399319732902459,0.211752420915364,0.473626689723673,0,0.0474962930446493,0,0.572466985477379,0.169858770666644,0.0655086059721583,0.196463851442157,0.564172972678577,0.443654703267503,0.0788985633480962,0.0934799326427373,0.493331148306498,0.121937101426952,0.345696900309584,0.0604853323691288,0,0.104487326288352,0.119270299298986,0.0907195150139832,0.26044118758451,0.110149216692372,0.191686059657144,0.129177628213153,0.130012643054762,0.216340573931946,0.677129632478319,0.489664621675278,0
"Club",0.240243161121487,0.021202936581551,0.233567670746209,0.645055210589631,0.235342029556269,0.448081735139117,0.466059480390819,0.441022827539812,0.225725435507315,0.558902431426027,0,0.0521072942365112,0,0.643286652377914,0.178686533899165,0.0721426903171255,0.212288347234244,0.536218172182539,0.520747960030223,0.0932460998439878,0.117410856429675,0.565720942410629,0.11811534261096,0.365558887767385,0.0751750905615562,0,0.138829104281149,0.14338773242112,0.120177478639647,0.309784787286122,0.156788009496456,0.260521113308767,0.149203842865366,0.15571971989151,0.308986332670054,0.727425756600016,0.501762069598453,0
"Vascular-Endothelial_B",0.198057884123318,0.0341222972904316,0.19736651647238,0.364586328524845,0.498421107591014,0.340544697421555,0.739080838245662,0.405249201728893,0.41445960096285,0.242462187437159,0,0.116649009316199,0,0.53614274959743,0.276094195657741,0.12705842311853,0.265604811731601,0.675300265200345,0.409587789050258,0.135216467708966,0.208515384460077,0.279217913235698,0.297179697729864,0.368852614863835,0.0969425950286787,0,0.148408071268157,0.250934682556272,0.0706361289396889,0.329066225848642,0.137224700762157,0.190794648716658,0.0844225056084448,0.193812852708975,0.418429750738572,0.725905120889104,0.67959232659334,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0.0916956374911955,0,0.064403315637497,0,0.10270954519402,0,0.0487199277693593,0,0,0,0.0507846679129637,0,0,0.0898678817752668,0,0,0,0,0,0,0.0747798236678608,0,0,0,0,0,0,0,0,0,0,0,0.0983256272287756,0,0
"T_Cytotoxic",0,0,0,0.125182582343763,0,0.0564783509090924,0,0.127807500203201,0,0.03427409656162,0,0,0,0.05605681016554,0,0,0.21650463832182,0,0,0,0,0,0,0.0719480571508838,0,0,0,0,0,0,0,0,0,0,0,0.17855949640907,0,0
"Goblet",0.24459995334272,0.0277628907436516,0.390285447241162,0.640783592699827,0.308608909387533,0.458243785484461,0.578553451722278,0.457360297621551,0.287875042604137,0.505108197706116,0,0.0647435826532365,0,0.592483140306532,0.192593338074193,0.0817789848320438,0.241706366100818,0.725180665044992,0.542229234328288,0.135383995880158,0.120327275035812,0.486263237084173,0.199728510177147,0.361875307586832,0.090671243785158,0,0.121751350003092,0.156018365370674,0.109203562613199,0.30413144779396,0.135828947427932,0.240930763700861,0.122069979663964,0.162522656029168,0.349663734882009,0.727034768173686,0.514523607547302,0
"T_Regulatory",0,0,0,0.102818186859399,0,0.0428742605795573,0,0.0839899767634714,0,0.0232373994864532,0,0,0,0.044923219574902,0,0,0.0635235281921832,0,0,0,0,0,0,0.0361104541471992,0,0,0,0,0,0,0,0,0,0,0,0.0892204702935621,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0.198057980884611,0,0.0970207684779521,0,0.173112855300765,0,0.11627451441287,0,0,0,0.121543743625638,0,0,0.0793475030996738,0.282437853174959,0.213781210710515,0,0,0.386079846533368,0,0.124264892696902,0,0,0,0,0,0,0,0,0.18319718847472,0,0,0.171197543286584,0,0
"Smooth-Muscle",0.166737720252127,0.0174749418381244,0.226907171179375,0.303202294762725,0.335543336874441,0.189826886659062,0.618606771829041,0.271505736568427,0.334858782001605,0.163219889398804,0,0.0492966936027372,0,0.327642697756126,0.192855716903077,0.096859176873793,0.155527423638403,0.549205428975668,0.300410740724921,0.128233075796296,0.15307666659173,0.237387940872807,0.157010877376156,0.248802633271297,0.0546960190527469,0,0.058498134510357,0.157488802320467,0.0472056940353832,0.189594627766101,0.0984615461945004,0.120710238539804,0.0606657321796459,0.113287829320435,0.288883400387261,0.54628053498426,0.542257076262992,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0.0945643732359303,0,0.0701277463485556,0,0.0845607100720044,0,0.0517683811580184,0,0,0,0.0721216184260978,0,0,0.106251777054062,0,0,0,0,0,0,0.0652840986687812,0,0,0,0,0,0,0,0,0,0,0,0.0707026828390709,0,0
"Mast",0,0,0,0.32636811920908,0,0.232794444282113,0,0.241581668520902,0,0.155479953827508,0,0,0,0.145506756832489,0,0,0.357974940325967,0,0,0,0,0,0,0.285983672139272,0,0,0,0,0,0,0,0,0,0,0,0.205971424976981,0,0
"Dendritic_Plasmacytoid",0,0,0,0.0739365518206417,0,0.0171802265848752,0,0.0609207411768114,0,0.0242491676580061,0,0,0,0.0490722395615703,0,0,0.00618516903388953,0.051174088364097,0.0401646061126892,0,0,0.565502605265497,0,0.0432189561756637,0,0,0,0,0,0,0,0,0.03194745782964,0,0,0.148405981159951,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0.109536966749351,0.0094397760563394,0.0594176102862695,0.17963208430948,0.180735285070095,0.107006831353031,0.500710098439766,0.230859958623241,0.219254647828208,0.102144043979749,0,0.0305919329207849,0,0.246202561480404,0.191406947942375,0.0891828534577388,0.0839862923770044,0.528036886660615,0.219989425013998,0.0898232724508546,0.0934151017902008,0.182907307251799,0.0921677070120545,0.172708796931356,0.027678031401038,0,0.0645889266354992,0.15580912101509,0.0510962489967865,0.19767895184135,0.0542043683084998,0.110360816697192,0.0389497951651919,0.0750632668689646,0.198774046398062,0.488732670132574,0.867737810236042,0
"Pericytes",0.235616837384546,0.0384241093254354,0.310727619341363,0.31616646373824,0.472115205572247,0.34290609079464,0.936030983890382,0.385968255737592,0.569749304395124,0.229173147680291,0,0.117776768564736,0,0.524805542895854,0.281407540755762,0.169577558985672,0.292375803779876,0.837395614098483,0.486993490845682,0.230919357978391,0.3240755415518,0.253845268816905,0.331594194009894,0.442329628425447,0.127439067650138,0,0.123610435758011,0.316012707780337,0.0825997341280811,0.352965181598663,0.195599359130819,0.240002188680776,0.104787021321593,0.22967670707626,0.455302425324318,0.722116996417974,0.750564393926131,0
"Mystery_Disease_Epithelial",0.368197496635324,0.0479954529237113,0.468944671732403,0.694096606637366,0.385035619851255,0.667691770341779,1.04034474319352,0.551622978092113,0.327299213917874,0.580808835147041,0,0.107906541626772,0,0.700522030028592,0.23994529127368,0.115388606994399,0.298340249519449,1.32687666441054,0.644491566449029,0.19279817204331,0.194027485860384,0.632335930558066,0.324138968022181,0.471273232406791,0.129723689277519,0,0.204223093065032,0.234094543865581,0.137893264073803,0.381164031712275,0.199912796992125,0.376247847217142,0.169606597997081,0.251179767644445,0.516773033485093,0.782254649716538,0.580852222824824,0
"Ionocyte",0.705367225427958,0.134380894933081,1.28078693278662,1.05996510234034,1.63125098367688,1.28092282073256,2.73048659561698,1.24219039235342,1.69863810589552,0.803157673482322,0,0.378350160003985,0,1.38609805977974,0.569486425600542,0.785343822276302,1.21294361945965,2.31552766269644,1.14302855055382,0.858713546335696,0.551396288375046,0.704764883377929,0.871246767414855,1.15209868604851,0.849796407706885,0,0.378059136155056,0.74981229800158,0.167707488282669,0.727483207375004,0.690687903218482,0.941588100501065,0.334430562306671,0.882014156251935,1.55297844162359,1.53606771759836,0.786017647597077,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
