"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0.0427148649431854,0.103767256943067,0,0.0702993114755013,0,0.0448177663005453,0,0.0287789839739837,0,0.0248820980414146,0,0.0662861852989263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255009589377632,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.0447757796088527,0.14943579101308,0.185054209309675,0.18199314487727,0.116651498421362,0.067108644438393,0.275318143085858,0.0727481559428053,0.132158081039641,0.0839987514526997,0.0107917002541537,0.038078695339617,0.062634469616366,0.150264343350319,0.256213959638461,0.0145385746254273,0.0821236511556878,0.139239073085943,0.0554350775813441,0.0485791700947806,0.0547166655449313,0.0583727112857658,0.0699142365756815,0.0847811871692242,0.0263296112841418,0.275470429994114,0.0988015466872134,0.0347871596904027,0.0400271014011752,0.0603010960145901,0.128441448729029,0.119024067258405,0.127464833889096,0.0422278831418696,0.0409936559147956,0.256393170996528,0,0
"T",0.0404724658103968,0.14999509583333,0,0.0972411989474424,0,0.0641151902199996,0,0.0817009499837771,0,0.0318323512359414,0,0.0736013028355396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666784443590533,0,0,0,0,0,0,0,0
"ATII",0.115427653204837,0.360504823545588,0.275012625555891,0.530863128386833,0.0882766941828299,0.320793729490631,0.298046484981415,0.207325610944363,0.126113694489259,0.419364898199975,0.0191928406439094,0.117138717599451,0.187812670431189,0.447958600838532,0.531710512597881,0.014295261890064,0.0914052450688969,0.261118488474243,0.198114542052775,0.0510035453622375,0.0514561069346128,0.147591937664194,0.203682722444346,0.24724955603621,0.0420861131340538,0.229903898143696,0.144433093257618,0.0583060529690097,0.178445051265669,0.207120380061454,0.260068627952117,0.264368689340539,0.173197843468167,0.0641507720810799,0.0403496004939209,0.378258514818032,0,0
"ATI",0.211178971200159,0.482810278202764,0.32892037149669,0.646965301836137,0.132657565110645,0.381942889381879,0.386990119714344,0.28647431291763,0.170036477073422,0.557931522452745,0.0347635681660928,0.176652851488359,0.223142957074844,0.565496918278018,0.653984396540652,0.0261667747902485,0.147564124491169,0.341953067993534,0.257970077810991,0.0872359313809404,0.106832038646229,0.190980260218105,0.259198283019083,0.315364424696484,0.0717339913783635,0.274603188254247,0.174907656015382,0.100707293485624,0.262126640517872,0.26619022142218,0.273678696741997,0.302464122623007,0.195269160111062,0.100117344624544,0.0535264352691697,0.462639344693728,0,0
"Vascular-Endothelial_D",0.0813983622446244,0.213438181625723,0.294135931290334,0.263522730140389,0.173514144928184,0.120629926247681,0.294245534548064,0.101116045664784,0.154045680925206,0.122576664558373,0.0131783276106458,0.0891159448800012,0.0818869564842003,0.206062693756171,0.339709241895292,0.0129952037952583,0.1242972621011,0.193808931363405,0.0745507202005721,0.0453369221830552,0.051134960902117,0.088529422168935,0.090780477594477,0.101145862167959,0.0256328957108756,0.301310519839023,0.109932487769899,0.0315933246467641,0.0477471081848119,0.163523919486594,0.169629595301084,0.118719254195101,0.181395904268299,0.0386742012555909,0.0474195144828563,0.312879275472688,0,0
"Vascular-Endothelial_C",0.0689187576591161,0.18087865020941,0.252314207612372,0.256966805746745,0.108921057226712,0.122560823996728,0.277161843507625,0.0934030550344168,0.145981568165906,0.134846043990074,0.0218189265174533,0.0657637427569064,0.112405933677162,0.202450480576852,0.294283727058717,0.0228239148375341,0.100125323984763,0.158351252093325,0.0939035478056601,0.0670919547614791,0.0607974546536518,0.09322215935718,0.197592512163852,0.111232531864961,0.0408987710491993,0.271558834065489,0.123682073578329,0.0805804366189179,0.0728289078544006,0.0949580611873448,0.175106315818858,0.136484531035938,0.15187834588881,0.0708044610227901,0.0447996295132338,0.315607777772899,0,0
"Ciliated",0.0732609888098796,0.25859156938236,0.200244410532623,0.420324829524225,0.0663608429567241,0.188724788019255,0.262559638014949,0.139740181332105,0.0968968604754052,0.256241287737868,0.00854733821469917,0.0737448387651075,0.0991369317001852,0.289472705155968,0.394078850380032,0.00983101893587905,0.069956944610691,0.225698419765375,0.106730188908619,0.0366979921396583,0.0354875371581942,0.107760779515772,0.125152139073063,0.170850436908398,0.0283281962132426,0.186614549133225,0.103250351250376,0.0266328231765767,0.101398829064357,0.146720265320474,0.167011126652353,0.222211631079456,0.147064138365416,0.0422117831649476,0.0293950638655422,0.288627835374664,0,0
"Club",0.148076380146861,0.394238981916028,0.287481427887447,0.565208578141179,0.0976339359620371,0.330506941638792,0.269226116934158,0.221490686886882,0.119638219728857,0.442714524821056,0.0201842040427839,0.110811942641763,0.262848523122768,0.450347520903245,0.517179307538168,0.0147109949283017,0.100562619552772,0.273093928592089,0.170836835244282,0.0604689186285496,0.0504288805920578,0.148144582645669,0.21993405766075,0.262039803925915,0.0499395184653999,0.200478747548671,0.145580055594351,0.0553487252782577,0.183482720328554,0.202031575965787,0.220756199067614,0.271965239551278,0.17797764794358,0.0705766436209041,0.0461987833172466,0.357123765690635,0,0
"Vascular-Endothelial_B",0.0682021131129277,0.186385670489097,0.25385253192724,0.22980948064755,0.16881334998772,0.127456005206078,0.364927396172451,0.103424092047628,0.188027596851446,0.129579269627082,0.0350560466848608,0.0884729948351435,0.132934967657369,0.239402622803916,0.334779909674771,0.0219519258507594,0.138430478900738,0.216140212279924,0.0991672475464577,0.0711205227237355,0.0721598448986539,0.0992985240606967,0.200822993225076,0.121847943295885,0.0475106147850907,0.373590454285105,0.182422764492031,0.0766441768715341,0.0810469312457816,0.0868253925177598,0.203702405976233,0.136843473376074,0.185597656095339,0.0673887075404982,0.0515841576652701,0.334675572604509,0,0
"B_Plasma",0.0085267235225531,0.0382888558951313,0,0.0230461254763646,0,0.012004122567217,0,0.00950806703268979,0,0.00336533298826032,0,0.0192363873438019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263135165499395,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.0194424105917881,0.0986484925226911,0,0.0474335092521686,0,0.0267297537975168,0,0.0230608215385779,0,0.00936179852175385,0,0.037533458124459,0,0.0633297485442606,0.165600151486032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186682174290223,0,0,0,0,0,0.155158087091155,0,0
"T_Cytotoxic",0.0753584241085837,0.146787541802771,0,0.155040830104437,0,0.0909066553561071,0,0.12635339187729,0,0.0541585721826977,0,0.214181268511348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400370884635535,0,0,0,0,0,0,0,0
"Goblet",0.122209486490291,0.34754318127934,0.486028712814552,0.48060411539625,0.0997759464106797,0.25302706528519,0.27162168168677,0.168365288035033,0.12210956162459,0.309509194104185,0.0137723681732131,0.0962328977552559,0.186619257728189,0.301147435087197,0.397034413119077,0.0124228992157644,0.0851267183852871,0.279804291533386,0.13589441130142,0.0618688256072932,0.0390719386497359,0.1301132695141,0.226054550363003,0.174377003620389,0.0380318232790541,0.195110524930035,0.119642552247281,0.03844593438713,0.126791439580165,0.19807863512149,0.18892380859621,0.246951295581409,0.159831803118096,0.0488424832789558,0.0409891666732203,0.299204556854265,0,0
"T_Regulatory",0.0522712350726446,0.137931117354123,0,0.0892265394410791,0,0.0609091413212688,0,0.0675298815346789,0,0.0418600428207069,0,0.104402306426716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223597691095488,0,0,0,0,0,0,0,0
"Mesothelial",0.33926587580147,0.719104351648403,0.73299567758215,0.721618063906301,0.314161846654404,0.62089220597614,0.867340678625172,0.343689076070622,0.368387427471645,0.597828035046329,0.169913951286294,0.257654669093748,0.383660067194897,0.590007136350504,0.613957275467136,0.049394423186615,0.282700221544777,0.686522421326426,0.44563465707296,0.281088043619069,0.163933054089325,0.256632746095702,0.639355160459246,0.509242697332106,0.182368519386524,0.456875198562907,0.307375863361827,0.289746116583126,0.241816490251488,0.212842205845651,0.279310982892659,0.187291089553197,0.236692069560763,0.230013842192828,0.128167964578755,0.551989264605889,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.06295099157335,0.172760866217427,0.492766016586291,0.2167175219203,0.145547419936887,0.078725954843413,0.349822466276949,0.0733905944129465,0.164863909937282,0.0915163559068748,0.0160095816546869,0.0506652864151032,0.0997880264424807,0.159708987233201,0.252919957250783,0.0152475621131201,0.0991318376202373,0.185224972504219,0.0623407535043527,0.0644874768305708,0.0662891206818077,0.0837105576559267,0.111222091105533,0.0845142340794086,0.030539911104955,0.302643738667783,0.0844836471872758,0.0368215537072929,0.0398046404929955,0.0877762890116171,0.186435630020674,0.126887817585014,0.201091662083952,0.0420143206700172,0.0440648746498367,0.269600436940325,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0.0210392338672869,0.091712768280354,0,0.0520861115927787,0,0.0321451133298037,0,0.021363241737137,0,0.0119292437030345,0,0.0662816845169288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126938730177591,0,0,0,0,0,0,0,0
"Mast",0.14515560020528,0.298217995264254,0,0.24945754300878,0,0.178473238592831,0,0.127861670837977,0,0.0956185710107517,0,0.390266816958765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571984536905355,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373359921095318,0.0847577998040277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159726109900182,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314306018486971,0.0579104437338329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476903372485069,0,0
"Pericytes",0.0648093191306757,0.171612471920619,0.338509889191305,0.213729808736281,0.137863075569275,0.109366374305901,0.408254665239944,0.0946911667854734,0.226675074963616,0.113946255268904,0.0507957970067365,0.0708370092212487,0.178297882102513,0.208523504875008,0.302458097702222,0.0248018361405067,0.134396300293257,0.244366341154017,0.103986534156756,0.0997010674895615,0.0951915904785797,0.11071640111942,0.175497509964828,0.133554790324938,0.0483941941214258,0.358039718949865,0.129568199019299,0.0754481613849764,0.0784705190697903,0.0821354882103065,0.247929472262271,0.154649458605695,0.24365403964068,0.0634394602897821,0.0485692191819072,0.313183513394635,0,0
"Mystery_Disease_Epithelial",0.137287112625928,0.458253728208299,0.489818514256579,0.588398916968559,0.101652021534749,0.408276744445068,0.420390359547328,0.228482722403354,0.121655367184258,0.434360758994865,0.0322045658462594,0.11812988961437,0.329815805894663,0.437137021647961,0.535180185557937,0.016118390428653,0.105432386240124,0.540419224235241,0.177795801865579,0.0781478966548074,0.0515998535450738,0.211033905676379,0.438524810729731,0.281460220070981,0.0446591339464893,0.193291557509042,0.188065525964609,0.0534910594796086,0.182365457882584,0.171122114886996,0.238703726164819,0.337569248934915,0.240112900661208,0.0636461389398339,0.0501584172459694,0.351908521640152,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
