"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0,0.0549066840509271,0,0.0652998569236717,0,0.0520255115932004,0,0.0391661214138578,0,0.0589019552087823,0,0,0,0,0.0426363471223778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13639777262211,0,0
"Vascular-Endothelial_A",0.19884111181945,0.353889860042059,0.213532338834513,0.50685638992176,0.360157895110931,0.41860851180056,1.21767982938383,0.369758997647488,0.668238274758085,0.292890443727737,0,0.211802678128626,0.127793037093435,0.183514077711479,0.345631142139766,0.329778039707346,0.159192404932293,0.608500407960331,0.316429942563681,0,0,0.210553086331121,0,0.47118976323893,0,0.405116817095644,0.191509337501985,0.334041589652316,0.222227935286392,0.2673925665512,0.253955610442877,0.263656904645571,0.115832518390032,0.181587414932602,0.912070567669701,0.629893291087763,0.378930565659582,0.270938124175539
"T",0,0.0508574084773605,0,0.0896708498713952,0,0.0551575520121699,0,0.0623159768523706,0,0.0608635878439024,0,0,0,0,0.0490912422656335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230212763442042,0,0
"ATII",0.211906223111187,0.294274682675427,0.241174353838396,0.703313571419818,0.207928043790343,0.467960976801313,1.03144196205995,0.384824675988308,0.479867808568553,0.421633095733291,0,0.165043915159567,0.16914037980039,0.163884474477415,0.298255097149465,0.20178328734316,0.119215792466806,0.55534814748145,0.34975423496102,0,0,0.242606229174774,0,0.290921840522161,0,0.272134823709407,0.204200044150587,0.253622116261494,0.179383708680236,0.285608936391033,0.290369457923888,0.306141578987148,0.123184969127288,0.152217627610908,0.686702960198058,0.77171502923156,0.304053903801798,0.17821495050939
"ATI",0.347552629326819,0.462987279194194,0.333300702011517,0.932981464272587,0.322787653348519,0.600425171287735,1.34862984187809,0.567193375340601,0.620840199598838,0.60443207310026,0,0.241937946630631,0.254942099363272,0.257765636344671,0.421457685472216,0.362583104069975,0.206168663863315,0.788491368663709,0.473724298013333,0,0,0.3629882153862,0,0.465856299306182,0,0.402400307888924,0.258299707062211,0.362378350655952,0.348076815091485,0.385181178832023,0.363380861898424,0.471969713569197,0.188765331686857,0.214247288258778,0.898161546743484,1.05911433569257,0.378686346111948,0.211583435406862
"Vascular-Endothelial_D",0,0.00845250635594997,0,0.0329449679007034,0,0.0156883189710907,0,0.0045362240138113,0,0.0205230797261227,0,0,0,0,0.00534209646293737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240688154997479,0,0
"Vascular-Endothelial_C",0.187179698950098,0.344203534738817,0.269132324288138,0.605219189572966,0.296468555234328,0.449675099960002,1.08546224035885,0.381955398949766,0.626903080487256,0.336068706186745,0,0.221425605063322,0.171144550869764,0.210130374581307,0.384146239276832,0.393363083729013,0.161093384287128,0.582594829330116,0.35696861010388,0,0,0.282617034928335,0,0.488995953556201,0,0.390086265057316,0.199921220721972,0.431952547985751,0.270078619285988,0.287177915224484,0.306019496340575,0.316367543490115,0.142927793918698,0.20500975617805,0.863937081463812,0.74915241273667,0.404025931279705,0.215196151831318
"Ciliated",0.159181698116455,0.202578002205473,0.216529473663947,0.684177239888229,0.144112031690401,0.352564667865,0.867817872576349,0.297970528952122,0.369359941182694,0.343805728089433,0,0.112228713579052,0.153315607013765,0.116360272663649,0.23795191694821,0.131504994917474,0.0767886336578431,0.556314370229377,0.222264780106538,0,0,0.197714329629701,0,0.214067788088411,0,0.163215201324753,0.183109486911305,0.14476263795969,0.119407692371521,0.215916988512288,0.1933076597361,0.241297724088709,0.0915484715804821,0.107265552706684,0.487315040266477,0.709280166191813,0.252792090503062,0.109331879721735
"Club",0.234578178859708,0.256208047157594,0.220933732063051,0.739555145884525,0.170593817617355,0.428557268235818,0.728016071525971,0.369524981026712,0.358873939732142,0.431667657246154,0,0.104084948542218,0.182767993842767,0.115819770705182,0.266047674435593,0.133259454571148,0.0808412848880722,0.512253045064123,0.247162444714232,0,0,0.193154776698779,0,0.210437885537949,0,0.151729033130175,0.171906145312024,0.153320512385636,0.118687505116173,0.210482282755426,0.187912147952405,0.245442524116199,0.09105017537208,0.108625258938281,0.613222919027889,0.846485561143902,0.254071814015154,0.115290387877522
"Vascular-Endothelial_B",0.0798258575457728,0.186384972226858,0.170429756693356,0.344023045897154,0.296662860399702,0.22722426182369,0.994270330830207,0.242541736708955,0.570736834012557,0.168474240977769,0,0.182883532709122,0.0845156471541449,0.119990086047095,0.275698270111649,0.200965436251693,0.111351266946048,0.503720897791078,0.205427040948801,0,0,0.183164985785997,0,0.299439625298059,0,0.279253530491888,0.185897480568501,0.218910918609773,0.131296113226683,0.197457902349153,0.193656809662938,0.17818394885742,0.0838793178362226,0.105831899771488,0.691248961745724,0.660927433303611,0.328809776276071,0.207641232219732
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0.0592301812124093,0,0.0676344401886976,0,0.0460636290266818,0,0.0466115337849527,0,0.0508780888017799,0,0,0,0,0.0412980344593055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130559927079788,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.242525403011402,0.288423480094752,0.489526614595689,0.766010145177848,0.21329485153255,0.459851465038029,0.876057951375355,0.373807881038165,0.443672908125431,0.43738346988892,0,0.123628738670263,0.22361869424527,0.13230540489943,0.271907645287886,0.156714726693066,0.0935168117566583,0.707636759836828,0.290205608403418,0,0,0.220357436819966,0,0.236513255096183,0,0.184141276041389,0.186722243261461,0.166494358250134,0.151342467793472,0.236657038099982,0.211280983700226,0.274004434474647,0.106171186738317,0.109231312591503,0.656002822209367,0.762372403850686,0.267492960111304,0.125661273497274
"T_Regulatory",0,0.196971532333345,0,0.239575380042834,0,0.155433730272699,0,0.161769154849011,0,0.166708487346199,0,0,0,0,0.193439199909891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440575860541686,0,0
"Mesothelial",0.479841007440417,0.848835839583448,0.821858893077353,1.1717997919349,0.612717162206906,0.995736347702602,2.39865006064703,0.740160172454587,1.00758990147522,0.669359411021332,0,0.373768189279621,0.391066519647074,0.367112889645144,0.543394695702181,0.497526347924683,0.310097364695741,1.5545083694264,0.749880788725081,0,0,0.588508139531744,0,1.00194945365761,0,0.639393923431536,0.402974726704595,0.659576881919554,0.39684380498473,0.495579250274868,0.413566730245968,0.612245810924746,0.282455783445169,0.332816588416865,1.65932309882068,1.08292196496599,0.588507049880845,0.496635876413822
"Innate_lymphoid_B",0,0.037439475145609,0,0.0586951832901486,0,0.0371243721281328,0,0.0260193934401655,0,0.0429320826697363,0,0,0,0,0.0271965232533433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889806884112922,0,0
"Smooth-Muscle",0.0564693346715184,0.113883159108093,0.307646758269019,0.351155215865512,0.253867759921403,0.149543233139986,0.978633647674657,0.167247963698827,0.540803429996714,0.149192352072313,0,0.0991307140767964,0.0474051721756873,0.0665428870354244,0.198112993933837,0.140472032357984,0.0687089476755581,0.48926665769078,0.160570087053896,0,0,0.15542285487554,0,0.209416951282581,0,0.170767046251042,0.0893586287284593,0.146892779397391,0.0586199278136739,0.112453188822683,0.15521222358899,0.124170344448133,0.0588958023207274,0.0768782901500624,0.619775179397041,0.660811682788304,0.248959403166404,0.195155874254391
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.182465979088887,0,0.287433671423544,0,0.213476604582347,0,0.153477092945652,0,0.195835281453792,0,0,0,0,0.179438265583069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304320869208029,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.0145077995722472,0.0136853464976443,0,0.0982179945586779,0,0.0301379836713563,0,0.0645388457498526,0,0.0411476743344654,0,0,0,0,0.0122032028301763,0,0,0.0700443579762622,0.0177528219182669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545526336542481,0,0
"Vascular-Endothelial_E",0.0631571341058632,0.127749897186081,0.171639803684695,0.269409428922983,0.21044429756001,0.147240556373386,1.05637804571183,0.196135252712359,0.464712308187705,0.134493241729913,0,0.115576644430814,0.0573207346965915,0.0859311329561013,0.233274627140199,0.188438903018074,0.0707028542495192,0.61842241160259,0.188939053420368,0,0,0.255223756355634,0,0.235247808367634,0,0.208181537806432,0.149309164135705,0.239180534560483,0.102177421264933,0.170680255488439,0.144859292955873,0.181937567385445,0.0959810590664771,0.0976408176323686,0.621319186854872,0.563546850306588,0.438687571344253,0.180446319762178
"Pericytes",0.199457503568841,0.349344087197266,0.362213884241496,0.51699060819785,0.380720037217207,0.437840758107725,1.62454575414769,0.398120572966489,0.99868783988214,0.28319388565385,0,0.278632506890836,0.281288751819715,0.219000603904523,0.378820638875215,0.444350896675238,0.220547635835382,0.920691652351876,0.421144893802094,0,0,0.343410207813994,0,0.606552000099267,0,0.506960260517043,0.214869970358735,0.442762175120197,0.30776442102791,0.334804818872262,0.437172189868016,0.34822635430179,0.222553393135005,0.195295509670119,0.956132300754576,0.720819525704459,0.459220778358075,0.286755156564981
"Mystery_Disease_Epithelial",0.124760082891773,0.265543392920035,0.138935287802398,0.521955517905451,0.17200186675682,0.354547628991688,1.11575512230166,0.30865120392724,0.36237433502297,0.281408091644428,0,0.118984524158758,0.0607954126415092,0.0830292573836275,0.243675205122404,0.138910721263936,0.0779623370279995,0.802741645644148,0.199947236448122,0,0,0.145351988611668,0,0.225322174195827,0,0.131531531064048,0.0979832721096479,0.147877990070469,0.0734246376746504,0.129125530581901,0.103316388287058,0.151761328097399,0.0623943084048224,0.0956411504671995,0.656309249845307,0.600557181494631,0.25696719392002,0.258738088640908
"Ionocyte",0.0816106253812348,0.203534830829059,0,0.360255366251798,0,0.29317933757861,0,0.238511374926207,0,0.23369069308367,0,0,0,0,0.128198926373713,0,0,0.176461144474049,0.0708329168368852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294498816414788,0,0
"Neuroendocrine",0.456880071368848,0.807862819773664,1.1723778742023,0.880075531839817,1.04455136283564,0.712015972462954,2.21394939132016,1.12279488538197,2.14796846519159,0.627215963513482,0,0.688721705032241,0.414710333618996,0.486234197532701,0.955929183160837,0.977804598278943,0.428532032817557,1.27843424314061,0.801898504203059,0,0,0.750245788755698,0,0.820026530978116,0,1.02831148001567,0.472016215049274,0.986331698168882,0.655073510424301,0.680102670707434,0.542980080024685,1.02133359791911,0.489496969535133,0.444089477716225,1.84310779708298,1.08518894499682,0.939717427813021,0.342513549267072
