"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Ciliated",0.464696233654826,0.257967396032933,0.227923098173891,1.05250359815522,0.308573592468413,0.655510035682034,1.17753712496094,0.421775340333146,0.399086222618019,0.624861661668193,0,0.107439542630342,0,0.479918180446319,0.636913718505398,0.0739371321054912,0.186214596458715,0.888262685179153,0.603955494346478,0.111763479066145,0,0.17827638060189,0,0.271546490040346,0.175947253736568,0.14201114280332,0.190467121341897,0,0.14294419501098,0.117912042637788,0.663045054914757,0.303861288977334,0.086615384887698,0.272651354376942,0.273186880575015,0.63062833958157,0,0.694185939626189
"Club",0.69350045471562,0.308078010519335,0.337213699101719,1.15385772231875,0.405813012451095,0.752802244300866,1.06479862827812,0.480520012694978,0.41988367320802,0.764799766973337,0,0.112405862546259,0,0.500805942114258,0.684773283527072,0.0901018464559436,0.220950663634817,0.84789291647277,0.674561006254367,0.134462354026521,0,0.229526895526485,0,0.299581314958052,0.211740549798284,0.151056303605711,0.234211789522717,0,0.187290947778323,0.167644341325127,0.76075717404393,0.390641304730997,0.122641026836117,0.319630055457944,0.37280273477277,0.686506273455284,0,0.828143649696409
"Vascular-Endothelial_B",0.403618460125972,0.481386392966606,0.284670311978616,0.869164183479154,0.836486258727245,0.813846930604427,1.65210064804805,0.488132081239557,0.762069366672865,0.530822150754999,0,0.240846104510241,0,0.705365429468148,0.855060530541239,0.178173413933687,0.374796551365753,1.18341757273849,0.875496431349668,0.200036118057072,0,0.233790780038819,0,0.517130150828357,0.266762766836819,0.34702597303236,0.333700449293595,0,0.19190140126415,0.110063449174529,0.795768681448268,0.307145374318656,0.0893177150197383,0.391846715321022,0.481082485350273,0.827485764953076,0,1.33784576293937
"B_Plasma",0.0303452764379459,0,0,0.0703106100851606,0,0.0304988390121061,0,0.0603572530251969,0,0.0363441726414561,0,0,0,0,0.0477758592058134,0,0,0.0491895688958854,0.0484207484316293,0,0,0,0,0,0,0,0,0,0,0,0.181595499033487,0,0,0,0,0.0634671215718496,0,0.159942907343853
"Innate_lymphoid_A",0.0671763490183023,0,0,0.0947628649572411,0,0.0640029763581971,0,0,0,0.0700787770963939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.0134028118640082,0,0,0.0887206339624634,0,0.0217606854115002,0,0,0,0.037914768343245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.526554434234738,0.348536390574026,0.522170582344101,1.00123430450937,0.479260433127528,0.677160981136258,1.22147746082933,0.432805149195003,0.497125435968318,0.628740820859203,0,0.1227166394045,0,0.49590017311702,0.633244486948545,0.0972970642740646,0.227937035195244,1.05450488219629,0.725903649454262,0.178868487943036,0,0.205637024157804,0,0.308563792678601,0.220723027518833,0.165489969468739,0.202705732074118,0,0.171421559259805,0.129580137360293,0.616453840503295,0.343382218558099,0.0957721769785866,0.294595162192146,0.38066240277825,0.635276122862686,0,0.733939085577936
"T_Regulatory",0.0296475449254063,0,0,0.105320607173535,0,0.0389340710892864,0,0,0,0.0587777005807515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.605441429807563,0.597859527464822,0.467802563270042,1.08783486139113,0.766225243340861,0.989822948497042,1.96293601830201,0.518116015221776,0.686478687732326,0.664954962053877,0,0.177727850167891,0,0.599654070731778,0.772676506418089,0.152003912274055,0.313849860517269,1.52167259772108,1.11475598181578,0.268075571697651,0,0.272270850316586,0,0.614901164451307,0.316237142908233,0.254415179503818,0.251537355290827,0,0.14310820277415,0.0930985087056569,0.59504190148887,0.331238867486227,0.080020935931796,0.429912314272709,0.571368927684893,0.769997587978825,0,1.52791235486738
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0.0577652062539928,0,0,0.0999485814385305,0,0.0644322968201529,0,0.06330104060196,0,0.0618582599951494,0,0,0,0,0.0940431265135548,0,0,0.0615801336317357,0.0467691686809732,0,0,0,0,0,0,0,0,0,0,0,0.109581611750105,0,0,0,0,0.0297595794648545,0,0.27108529991899
"Mast",0.0878050937551061,0,0,0.211177297982169,0,0.105714822785446,0,0,0,0.121784367611559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0.0267948291706412,0,0,0.0871331023389518,0,0.0277913507409733,0,0.0513193558752247,0,0.0299311709381935,0,0,0,0,0.0694629176113053,0,0,0.0493455769132305,0.026440702386085,0,0,0,0,0,0,0,0,0,0,0,0.496688984325993,0,0,0,0,0.0411541947025857,0,0.271788301913237
"Dendritic_C",0.0424723422181061,0,0,0.0929366046835933,0,0.0287812605615168,0,0.0771355373044467,0,0.0432673353248251,0,0,0,0,0.0601771184972631,0,0,0.0470896226255487,0.0461544114355324,0,0,0,0,0,0,0,0,0,0,0,0.0958460915938862,0,0,0,0,0.0473597564583755,0,0.0583626445250936
"Vascular-Endothelial_E",0.0312513789211026,0,0,0.0945640182751869,0,0.0400972790911607,0,0.0238161169168017,0,0.0512270887394274,0,0,0,0,0.0293072214805669,0,0,0.0310518270536302,0.0144568460226311,0,0,0,0,0,0,0,0,0,0,0,0.0374208478983529,0,0,0,0,0.00832049499156704,0,0.0249159323470155
"Pericytes",0.753906320906168,1.02747774593585,0.835411519145458,1.47686306055159,1.30745220073081,1.55400018758033,3.14395462689878,0.738171984752358,1.60390787482996,0.941444653284622,0,0.417529677907217,0,1.04591415046537,1.29647201618742,0.495762443901732,0.75967948397668,2.44234038615476,1.92311331377398,0.626394672929252,0,0.571797657630181,0,1.16664753396327,0.675284129955786,0.691925774907673,0.512166862621805,0,0.442034750015848,0.231417083167695,1.77152933468754,0.690454726041061,0.249333697490056,0.854842912051153,0.793134687046984,1.37410843649871,0,2.155237011499
"Mystery_Disease_Epithelial",0.580536936349512,0.368305971990996,0.625115420517105,0.960453099999679,0.417637611916744,0.698456655538088,1.66558283225644,0.463970842551819,0.430122855070704,0.62851115597151,0,0.134462726200126,0,0.481775217920894,0.610567891443567,0.0965962508489411,0.230966076710308,1.56395132206764,0.671888350186128,0.176254149508121,0,0.333845609290496,0,0.337283076840599,0.191622355651013,0.139320690353137,0.310315214478204,0,0.212713810774739,0.199112926668771,0.666999381120871,0.490317193815205,0.189783477309044,0.293224925639652,0.405942074164467,0.58840787688587,0,1.69216101798115
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0.601050073731633,0.834811745375007,1.20230974951695,0.970909396764791,1.78886151774122,0.84856604273228,2.39488723157263,0.938721126578913,1.92061973260574,0.718381468449283,0,0.470064726714334,0,1.18501231739443,1.62757402937631,0.438732290904094,0.642839724730777,1.58697059653005,1.55067218931095,0.522464922762277,0,0.559120963451771,0,0.723538009789928,0.569816670760332,0.602251956397357,0.516196047118392,0,0.373368004378027,0.199422450027093,1.01897277528572,0.905172540857837,0.224203160057961,0.833925487854127,0.839889936141223,1.13899957827675,0,1.26726510392536
