"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"ATII",0.150151580563141,0.10382706920426,0,0.256526988163743,0,0.16544442026187,0,0,0,0.221799335415027,0,0,0,0.0558288916322983,0.101581707683203,0,0,0.0660095197696294,0.0593496565314538,0,0,0,0,0.0437096877664074,0,0,0,0,0,0,0,0.134532437701992,0.0522515420701963,0,0,0,0,0
"ATI",0.492572522926499,0.327453998101684,0.461991189013691,0.745769878249225,0.174279854725822,0.445321808543955,0.613166202413451,0.21466085348935,0.311716487838734,0.636526952942308,0.0715288574954985,0.07618229795749,0.124500433668656,0.445312171795032,0.758158794474607,0.122351614303585,0.204412100582257,0.531528421635336,0.479403036931605,0.0778133791744222,0.079608434096921,0.223666786024912,0.113395552164228,0.383388583808856,0.14513526443852,0.487692773080512,0.319400200413059,0.267021938293513,0.214209573481902,0.386953508945491,0.456679291262431,0.654017417339856,0.223057214983669,0.212258678857509,0.280735080887585,0.354703402215695,0,0
"Vascular-Endothelial_D",0.306991526236618,0.314139242895878,0.353001134923571,0.460422977741266,0.317973959448701,0.314208294852976,0.653986524588699,0.203058256730465,0.418088867804922,0.292784235138715,0.0963136285994926,0.0929799311558052,0.132215883046229,0.405503645407752,0.648761830342109,0.114851125564188,0.267058679745104,0.520899036295343,0.377511760890693,0.0762938469798657,0.052584796711678,0.111015279761884,0.134457819483625,0.329855379030646,0.119124787252518,0.519810033061689,0.263964217844228,0.252860369717744,0.0803817774906766,0.299678205076517,0.390701330453747,0.363477735591487,0.161637740567529,0.177439400325848,0.339300470146245,0.395672701932298,0,0
"Vascular-Endothelial_C",0.162790915818543,0.191630214305545,0.196187349610768,0.338804954247478,0.139402268357227,0.190991176970803,0.454025668527537,0.15492461010781,0.274961839043422,0.19449648318103,0.0434862078659279,0.0506173929577111,0.0853497406580186,0.344900633562048,0.546743406470696,0.112370028161561,0.123941990057369,0.302758903696818,0.27369206119677,0.0526294156188999,0.0375339613569482,0.0670281562676727,0.122179960646102,0.264440564617979,0.079753299637048,0.339593221225533,0.191362428657575,0.251088416465477,0.0703413134749753,0.187058814452026,0.24727869313925,0.28422999672476,0.093250146329755,0.150099270946657,0.217754018796326,0.345003173417467,0,0
"Ciliated",0.28800561614059,0.220237081273708,0.165298870106678,0.694705918004001,0.0933379295370512,0.338495011460167,0.478839588378656,0.116913393669668,0.206724277096801,0.464867060212537,0.0264913578233179,0.0363631250342265,0.057935943723007,0.405778936060823,0.593607147366872,0.0602293311427586,0.0959517572215464,0.398644142111845,0.260769645897704,0.0336626889139482,0.02284142934507,0.0786930554116347,0.0596173960510544,0.240799272418603,0.0720093946106157,0.259568302463722,0.181962888785409,0.129538925705582,0.0797139442793221,0.183370370309556,0.193534291794124,0.33041039947714,0.145529955544036,0.115600447483352,0.154109119813749,0.26733336667592,0,0
"Club",0.635645522601177,0.43784082885721,0.330755798167104,0.999471293630121,0.159485651830323,0.605869922769098,0.526593645270775,0.197643883674054,0.278771432686363,0.788055133471325,0.0706469691539739,0.0652230283535148,0.148215785297512,0.498691759021037,0.810656450279259,0.0972630696781475,0.184545962644349,0.55137666745942,0.433677749688443,0.0774296734884299,0.0476296615846167,0.149314910275097,0.105096211570696,0.392937071134766,0.15401267279612,0.388760411161642,0.263280677913292,0.239794867291932,0.139269231543253,0.330211270655853,0.35326236846806,0.647271954166978,0.254295350545351,0.223229750101826,0.300265702385661,0.350933480284216,0,0
"Vascular-Endothelial_B",0.265083861969114,0.340121286794776,0.273312375524936,0.483972111292672,0.255993888349516,0.324756460613262,0.676783594443575,0.22283448576054,0.41132625893317,0.283003173075536,0.106897982460685,0.10038897885864,0.144564295884286,0.429705905873998,0.67956968145361,0.133745285823442,0.226433794962629,0.520765759995524,0.371019772668508,0.079561442756085,0.0600362834022676,0.100745008360275,0.176167478786019,0.365209075623524,0.12970914111371,0.578364446182134,0.341976839737898,0.306332546221002,0.102748828158267,0.303610103969029,0.389143719275899,0.408929678252469,0.16046758521876,0.191331364768663,0.306705505202855,0.410490797337967,0,0
"B_Plasma",0.0309349273850469,0,0.104323901519398,0.0955181896468242,0,0.0393849396059931,0,0,0,0.101092564989919,0,0,0,0.0326549042364012,0.162516613907716,0,0,0.0392321545600852,0.0361057488732641,0,0,0.0950362364340305,0,0.00992391000385074,0,0.242790748924861,0.12497390341947,0,0.0694973466609981,0.103401607097427,0.153206115202504,0.19765796474736,0.0513587721812272,0,0,0,0,0
"Innate_lymphoid_A",0.0345432031291051,0.031635826818072,0,0.0649253201756063,0,0.0217822539914227,0,0,0,0.0280891428691908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03093013746397,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.385302482690277,0.269904224899277,0.27385147846284,0.686671304997968,0.121548871451136,0.373149349059024,0.437768780545281,0.117217841340367,0.224399456870203,0.505558608556019,0.023062639804946,0.0326716605191708,0.0598448879350317,0.382677023382346,0.567955877430193,0.0592654198982615,0.0929020690832579,0.451059806004401,0.288303109241669,0.04063850576728,0.0204337592170734,0.0655977642384385,0.0617665477385144,0.228204012853014,0.0656417754336394,0.234054011922551,0.154223011662715,0.121787041490133,0.0710218234051962,0.155971705995841,0.163182843384409,0.357916653535701,0.139299227155668,0.0953270642787291,0.184278899597405,0.253260383199369,0,0
"T_Regulatory",0.0588812163059724,0.0604473951878334,0,0.135641403219498,0,0.0438713518676715,0,0,0,0.0551930674591714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360621259580734,0,0,0,0,0,0
"Mesothelial",0.511974411428043,0.673241913297832,0.714459520783448,0.826485114883877,0.31168947023665,0.572855368952426,1.00970072318766,0.312058162504777,0.487367936876475,0.497620116087284,0.225405909263734,0.118286792013403,0.242420180418152,0.445158194486145,0.726302297058486,0.154786310418269,0.293094771337513,0.938239091261377,0.675114181259348,0.179445406098766,0.0973774897610472,0.192917840318203,0.285065480258574,0.641688120382598,0.24821706791676,0.587512279281044,0.346718268972836,0.465482949635318,0.115661708077767,0.38451037238197,0.400288947334496,0.697894456643912,0.245173031134408,0.326468723480156,0.521734118131078,0.455054127522818,0,0
"Innate_lymphoid_B",0.140950301189769,0.113075871918643,0,0.175112760767605,0,0.088826628399238,0,0,0,0.0964112816640639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141319079419693,0,0,0,0,0,0
"Smooth-Muscle",0.323932685510967,0.301692069504667,0.529315532661874,0.510447269413887,0.250223376487898,0.303522078058909,0.740700606035329,0.176534375322917,0.422087037463701,0.323419999715139,0.097610976980055,0.0647130594801488,0.140953151992251,0.399751442662737,0.681408661195979,0.123666615041048,0.192198002258531,0.557099461366989,0.371966578590493,0.0950074473296629,0.0612854858924347,0.0930106324872517,0.143643475717126,0.33764555121344,0.124223995408585,0.484398217735242,0.18846851764568,0.262967208795812,0.0763535566931116,0.211449172487282,0.38597893398767,0.35690251803007,0.193493889644867,0.171562786017681,0.292770540523583,0.365774317034588,0,0
"Dendritic_B",0.0334711572620323,0.0263339560968769,0,0.132801225992448,0,0.0321974422810478,0,0,0,0.0649045431888508,0,0,0,0.0385580661904512,0.496316670393417,0,0,0.0182338253108158,0.0464850280170471,0,0,0,0,0.00889337299901337,0,0,0,0,0,0,0,0.0307547399548717,0.0649558250085518,0,0,0,0,0
"Dendritic_Langerhans",0.09766853922982,0.114061759855188,0.157502332842224,0.211525419330316,0.943620459197914,0.0885701071220008,1.18336549349414,0.204321500834713,1.13062835012533,0.119005812005394,0.0279460621508557,0.0945166578374868,0.0735229801158895,0.798342667504181,0.939800815572884,0.41140869544032,0.177610355499274,0.381063921440635,0.292731316343434,0.0774180276214988,0.150138501382306,0.124243506779026,0.080248789428079,0.286356854572846,0.187624172722033,0.580689550763227,0.380779911895144,0.42840723325482,0.0717045761175731,0.207031421785869,0.208167039316714,0.195129575578162,0.0809395199735734,0.180056478215359,0.710952542539386,0.499542814355961,0,0
"Mast",0.222843596971726,0.187005045051708,0,0.341815085329347,0,0.193896001269289,0,0,0,0.176989418951003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309096108494262,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0.0471801044458207,0.0554539652349759,0,0.0681273803599384,0,0.031096665729681,0,0,0,0.0321867272251459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434881266697403,0,0,0,0,0,0
"Dendritic_C",0.0354938752345686,0.0147958264958924,0,0.108473932651326,0,0.0259873501202982,0,0,0,0.0579065388631878,0,0,0,0.037498083538176,0.181552840136542,0,0,0.0289698320403858,0.024951436749455,0,0,0,0,0.00563117070238543,0,0,0,0,0,0,0,0.0650967478202111,0.0850079616567181,0,0,0,0,0
"Vascular-Endothelial_E",0.141049797802826,0.163921583317737,0.159508744578836,0.255553158287006,0.148236649208886,0.146794532051011,0.625992582305765,0.150809803113031,0.2745802169197,0.163636460609023,0.0450364661040046,0.0404479006142794,0.0648864491174918,0.34029686928848,0.567749068381326,0.101104209133371,0.103911903560299,0.458879029643213,0.247770803268481,0.0496385987145212,0.0339093585773615,0.0779341808439475,0.080554062665866,0.216741930030368,0.0716494845325342,0.358219391632721,0.215106976770742,0.243883624628361,0.0632416436906355,0.180861556966981,0.190609496255918,0.251222750955361,0.118565742508561,0.116221471035451,0.204262559359834,0.337368622733372,0,0
"Pericytes",0.340336513603497,0.419736520007155,0.502504316375965,0.539663791588922,0.261817033449932,0.399049168640193,0.908805148561548,0.27450129207134,0.614467326229116,0.334968297548976,0.261988338456858,0.118505205926276,0.291763312977089,0.455338039225216,0.70544153013949,0.204640041854632,0.305606222816694,0.782192161153028,0.555849244263515,0.167834763845653,0.110023691203432,0.160849673579349,0.236100974106547,0.543134507559152,0.201271910733102,0.704540225804298,0.314394196847094,0.445666007671199,0.145108439185731,0.386851069691984,0.655720573359988,0.590852334975751,0.287613198026002,0.264020284407102,0.370919964474849,0.470424292658494,0,0
"Mystery_Disease_Epithelial",0.538588715983844,0.236511741269024,0.56418606494919,0.797745730600435,0.115329777812803,0.580295983110283,0.635108754437892,0.135393937124793,0.207106749327682,0.662646512582677,0.0421840385696255,0.0393494415249274,0.0591983097240431,0.419406887413847,0.725435543041826,0.0680350193074618,0.103760486472512,0.822677247140281,0.335150750568934,0.0444398171662653,0.0246790961130928,0.217901024715042,0.0713066311154468,0.3260044719958,0.0649951972226508,0.300029438036714,0.305646735488385,0.139149888218268,0.156282323467886,0.264004898011436,0.293037457311033,0.483727028934021,0.224349893359872,0.106394313411648,0.209634589366266,0.246070212223449,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
