"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0.0202826005303305,0.025058085932689,0,0.0319839959569536,0,0.0253219026783944,0,0.0128848754783885,0,0.0290535326066536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.296145034806144,0.278957948438053,0.0903169019272041,0.51705063830469,0.252597695181442,0.389385220855533,0.759299962437271,0.248606335012695,0.523798170689307,0.3060874602058,0,0.198542540748231,0.06930021875638,0.168494397416521,0.356622239410034,0.174224367845516,0.190635628168448,0.491607926783687,0.389390295718179,0.114637232526609,0.157961065325521,0.118298017694676,0,0.224978607158347,0.172720148869725,0.546196683505655,0.0636471261186175,0.154851323468839,0.0982773167164245,0.105171378518042,0.155864292869416,0.167365707331197,0.0550725276844148,0.204387223799015,0.486810636349883,0.529139786474221,0,0
"T",0.0621026185342276,0.11135716279041,0,0.117116330668491,0,0.0997948881442376,0,0.121020946025963,0,0.0912476049647595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.247964904588307,0.239992159624792,0.0637639288024083,0.51680224644867,0.156674448734217,0.348690655470131,0.683038936600041,0.221240899243079,0.399051367602408,0.309499343654568,0,0.1676114036681,0.0663370755847008,0.150811653568165,0.282252647036097,0.116528488630456,0.158544106859677,0.389217077601449,0.375383245126227,0.0767099519662813,0.118994409640789,0.122476819826407,0,0.151693141158288,0.161788112813826,0.400000464807284,0.045703084628707,0.128144251796198,0.0777047309946246,0.1015867278049,0.145651359808026,0.155874839329608,0.0523550476813601,0.187864949859942,0.390472697775261,0.470130718631791,0,0
"ATI",0.54982442693855,0.213011457748811,0.218447432373571,0.708779922692292,0,0.490522046838999,0,0.144689851364835,0,0.565862653028587,0,0,0,0,0.365730634696944,0,0,0.2883021988746,0.257693127855909,0,0,0.401160110752908,0,0,0,0,0.10869364657026,0,0.100354258952484,0.0981173453268531,0.126427489977852,0.187283714194542,0.0680848034224054,0,0,0.265690510792983,0,0
"Vascular-Endothelial_D",0.0546689525529263,0.0555761519230937,0,0.0625838020321346,0,0.0582534414010711,0,0.0343052408459374,0,0.0505658340453663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0.206305869486305,0.219901749542187,0.112785171401174,0.496132335902341,0.199492419044669,0.316640485062713,0.652878021462112,0.219111395583646,0.475856100196533,0.259835192482967,0,0.19408594957809,0.0887661049202326,0.176610880372956,0.332404319924505,0.193966858425373,0.181516321916433,0.416171619122328,0.384533013907448,0.105507244317972,0.147659102404811,0.111886220482338,0,0.220549672836665,0.167870376358657,0.485345226793835,0.0638215397118791,0.186538796020186,0.111284284972433,0.109521904638666,0.179647442605495,0.191915618031394,0.0661806708465789,0.217779420677132,0.446884614428207,0.550775089601884,0,0
"Ciliated",0.283303101551722,0.233427948028941,0.115934796062543,0.702090645540602,0.136481122764929,0.401095341855557,0.692506058464126,0.205911824921484,0.365476957736652,0.381621556349292,0,0.15824288230639,0.0649679223785247,0.150602267518162,0.413639258757154,0.109048782059413,0.150404556884289,0.509657349160426,0.351883775246066,0.0794081395888037,0.0943223935719443,0.187370607149182,0,0.153711609314298,0.162817757148913,0.354678839330873,0.0894977464874194,0.104708888411119,0.102074521714087,0.119993872865273,0.153277253554553,0.215046365754985,0.0634975206863557,0.185114577744793,0.332102852689208,0.52061066664374,0,0
"Club",0.546295765600265,0.34779107407133,0.20194587069435,0.896841640820285,0.19362047978417,0.593800757142597,0.676680327288249,0.293444736714954,0.414689994167339,0.565524005040262,0,0.173510816943184,0.110833850355591,0.174217727689124,0.496687066216104,0.13383203110402,0.203399831854252,0.561581279076411,0.456264803073511,0.101319076126236,0.14284315681145,0.287254030190818,0,0.185904645256881,0.235987349566325,0.389145662751869,0.12109542806545,0.132749617289892,0.147144694238758,0.179340796600202,0.216506471234053,0.300841923671849,0.107051124269215,0.23313212276872,0.495157807568053,0.656943342188476,0,0
"Vascular-Endothelial_B",0.023979610852022,0.0324161800202401,0,0.0375465048850295,0,0.0334223519030643,0,0.0195157857696914,0,0.0277918732974711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.016613758898626,0.0226815038949822,0,0.0274887365947069,0,0.0217149224199556,0,0.0172556576050941,0,0.0249490016911135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.0639922391186746,0.104151722757399,0,0.0826139519959767,0,0.0717880504183181,0,0.0730654667838742,0,0.0692017324904348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.0616752777103493,0.0762378657016042,0,0.130335582672209,0,0.0869470236135138,0,0.0996078384747565,0,0.0805410511891563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.479082706653035,0.318541181741787,0.372831786515352,0.826790901297224,0.201772397002257,0.54571012652558,0.700332833513126,0.259718089492617,0.442043571034975,0.508599534494065,0,0.167332116175498,0.0909375124988878,0.154972591171313,0.458547288431585,0.124365662307795,0.177608282780748,0.678010450349462,0.4660530991434,0.117003158353073,0.107642195010663,0.257162714482562,0,0.166008307400177,0.196194673852918,0.375169840414558,0.114193215871373,0.114867080451468,0.14145739188021,0.159969610798788,0.195374268541602,0.275013675936631,0.0933773460564519,0.184016159406041,0.451634568506515,0.588478967094486,0,0
"T_Regulatory",0.0644655214972514,0.120969262231302,0,0.125765197218681,0,0.0925452391674342,0,0.0801548496029012,0,0.0929929530641645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.495561727146545,0.550446408561595,0.302049693293936,0.800201101753757,0.38450657380486,0.650630812042532,1.34534935262384,0.392710877768288,0.726816189597749,0.448137516957588,0,0.274564567884208,0.191730714443298,0.23543697618793,0.398589911215672,0.208843825359517,0.320122527043636,0.966046535653542,0.72184000939832,0.20358795540191,0.307167953407477,0.244826343694458,0,0.406002296828721,0.397781077741739,0.636858209886428,0.0966680760593582,0.238414569270913,0.143084707707586,0.182869548081401,0.211172540828992,0.315061941903456,0.13384385278962,0.319349888831845,0.827224243396816,0.71798259758606,0,0
"Innate_lymphoid_B",0.0948880881191289,0.119159068104554,0,0.124407551623619,0,0.102755748468302,0,0.0687778478074773,0,0.102118707320128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.718843150061828,0.690579570600203,0.75405201488986,1.0436962373362,0.700652326289789,0.839706031577145,1.94614047989868,0.529104347725711,1.32833182615936,0.588885813453157,0,0.443043535277309,0.418804515860598,0.366212450992281,0.505698205433301,0.426492097087693,0.635932820743897,1.28733338110698,0.982292012295164,0.358132420602406,0.63170153053869,0.298639518242615,0,0.545732946585837,0.714713783431995,1.2936457250196,0.12786995711367,0.370457522267021,0.290729920372918,0.31033915621067,0.646608288515137,0.486447587003666,0.330054648330962,0.512311389649404,1.11641946578139,1.14035532262047,0,0
"Dendritic_B",0.0216440747304765,0.0157968567675447,0,0.0716125416274642,0,0.0337680316730409,0,0.021439293625357,0,0.0395554748579013,0,0,0,0,0.354346607069235,0,0,0.0319190635500353,0.146541648123058,0,0,0.024489949605786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129627004286691,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.18418370079897,0.215389246494516,0,0.275454818857724,0,0.238337442020037,0,0.157578410776295,0,0.201543962371374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.0370364035070362,0.025762847670678,0,0.0991359914506117,0,0.0414510101150407,0,0.0189094881723679,0,0.0553106771933588,0,0,0,0,0.124635296493385,0,0,0.0360300905123998,0.0515982574912982,0,0,0.0116577410946421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103549356165778,0,0
"Vascular-Endothelial_E",0.0833383006259588,0.102700064045007,0.0639034883173264,0.240017379563143,0.173226410698787,0.130197287249753,0.75058177050237,0.140007160143089,0.405108170759521,0.130038583376456,0,0.154007363774906,0.0358812440895609,0.135608321699694,0.232702547948305,0.145126147080547,0.116915131317649,0.513237909437115,0.258368193177189,0.100907254969052,0.0830550605299478,0.0927965511227812,0,0.148156605769279,0.088468745176788,0.448214923375067,0.0576095703301029,0.163581145861279,0.0705954076133245,0.0700738877845805,0.105463273526403,0.138375705063177,0.0423221982660946,0.146318964317443,0.365698391523571,0.390266375331486,0,0
"Pericytes",0.304163809115014,0.347312594038876,0.240373205324671,0.555954357849994,0.348463857422586,0.447239640760038,1.27141046841471,0.331514597774705,0.987948506587586,0.298539131143568,0,0.330816902046597,0.258433140314191,0.249254611985603,0.357765319937973,0.307654986907969,0.376737416883496,0.849140756448655,0.621433624779655,0.23224330521026,0.383555112946396,0.177176817052626,0,0.389807031391448,0.361283777416587,0.859489701998732,0.0955870047847552,0.264329445993298,0.199823580779545,0.20258841013867,0.393182111952783,0.316603365455101,0.181774603773507,0.300253386040159,0.658000211780499,0.718908158887792,0,0
"Mystery_Disease_Epithelial",0.463234424257392,0.342625111955163,0.282148657156761,0.797711079311977,0.182832792122826,0.607190291746555,0.97709881425362,0.27316004517202,0.392364848016821,0.479035531104578,0,0.193857602714734,0.0816061170005166,0.152099442987987,0.4612564279268,0.13596194476031,0.18620103302655,0.987432024789316,0.425927106172877,0.122443515180913,0.119682712449746,0.288825403165344,0,0.189092824709077,0.177531882856176,0.337997129380489,0.134931102899524,0.125565165670329,0.129165023674721,0.149153186414227,0.19035422314091,0.302487823002758,0.113495880263116,0.194770722740184,0.492825303832946,0.539045799644653,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
