"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0.0796163820468144,0,0.140968611064648,0,0.131215592500214,0,0.143371557005455,0,0.108659886136223,0,0,0,0.148252455867376,0.204770751122912,0,0.51825945915223,0.266650386927018,0,0,0,0,0,0.262509895154698,0,0,0,0,0,0,0,0,0.0744249828492581,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0.0925058164646439,0,0.185699075431762,0,0.154129058114742,0,0.0719383669579297,0,0.140556062364557,0,0,0,0.145262678324126,0.112590410995948,0,0.205515854323805,0.0927041934938356,0,0,0,0,0,0.080089664955915,0,0,0,0,0,0,0,0,0.047064818140445,0,0,0,0,0
"T_Regulatory",0,0.0937689793665438,0,0.178131589335557,0,0.152261558735524,0,0.179405003413893,0,0.132059767424439,0,0,0,0.23847565713159,0.263687612875376,0,0.785864968701638,0.249268113651038,0,0,0,0,0,0.220042117768032,0,0,0,0,0,0,0,0,0.0562267279490549,0,0,0,0,0
"Mesothelial",0.741105238904011,1.59000497412306,0.88110257890735,1.28579581607968,0.547485092511483,1.70845783487019,3.44507895332272,0.460818892953981,1.11123542033573,1.07669417039736,0,0.639827768790917,0,1.54619535417333,1.1232509737941,0,1.15060171579837,2.43066770627578,1.0023287712048,0,0.502324845857602,0.758295459826821,0,1.28658068265812,0.623261068038753,0.790213750531167,0.261269330409579,0,0.268608708749059,0.690197350767856,0.758854859864301,0.575013036883202,0.589227140989684,0.893341632649658,0,1.05429732838306,0,0
"Innate_lymphoid_B",0,0.0158838802219584,0,0.0328549610107243,0,0.0357706438170649,0,0.0407971246538851,0,0.0342438401041005,0,0,0,0.0107646942726264,0.0142832851637996,0,0.129424610240981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.162806371330735,0,0.234607688511039,0,0.244604315275636,0,0.229108218376642,0,0.197590937570067,0,0,0,0.11443815006808,0.170933371321583,0,0.601707519552915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0.00915294235717213,0,0.0549806693475227,0,0.0310232456224488,0,0.0388957740602853,0,0.0331859461448561,0,0,0,0.0631811185055998,0.0795705577349191,0,0.266922526648016,0.0568833315391115,0,0,0,0,0,0.0913946224074208,0,0,0,0,0,0,0,0,0.116924708081419,0,0,0,0,0
"Vascular-Endothelial_E",0.083985827973468,0.183597508379194,0.0940144851176708,0.260411855468686,0.307395968522063,0.234549070307139,1.31372414118705,0.152896553268358,0.454073765603156,0.195610641514239,0,0.319630110808702,0,0.35696915762426,0.399931971049667,0,0.420248437000461,0.678659829922429,0.220398208625527,0,0.116332506477061,0.193185484126418,0,0.414754732451428,0.0869002487400906,0.22496412983907,0.0988543303114891,0,0.0621702853188161,0.111131166698441,0.14913984582543,0.126446385205815,0.153050188244675,0.261609271682286,0,0.607669377699002,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0.426417537954518,0.914032601635493,0.842933138474146,1.22909798640418,0.32589061024931,1.45955573794977,2.53895788956683,0.338341998160145,0.771534397226626,1.00549135777378,0,0.503088744202635,0,1.26733124229274,0.830484333419601,0,0.966530190469036,2.29078183576518,0.638591033068174,0,0.248350206147739,0.594088309961569,0,0.825456221543142,0.349538401617579,0.392392199755388,0.364487501526209,0,0.294429924024006,0.383627964376141,0.631009867371322,0.635365475361665,0.67111414314108,0.589914485012471,0,0.732485807406849,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
