"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Vascular-Endothelial_D",0.0882515052574677,0.0970490257853878,0.156625992671317,0.219535989216962,0.218316804976751,0.123777170101334,0.406472049888621,0.183229120506278,0.270048253012832,0.129405164964094,0.0292924462113363,0.0543284053047276,0.0353046346979224,0.218399534380649,0,0.188811335552968,0.329543153684861,0.258050844622024,0.227952625651292,0.0105875086664382,0.0542970065399117,0.0403614116558876,0.0815146340436905,0.374345275957741,0.0614140024213901,0.28828858733089,0.100446049940628,0.0861485382857146,0.115768736210044,0.206332646020274,0.237302036230834,0.143452565700993,0.19601492716408,0.14419773217077,0.121034125273507,0.402614783828131,0,0
"Vascular-Endothelial_C",0.136908287500086,0.150296670552684,0.174230301465594,0.253847323584969,0.174630724523761,0.230235260634422,0.490559510404121,0.260431498320631,0.351420759845161,0.188278568136708,0.058320842761993,0.097672299782925,0.0926157078700147,0.269806881130988,0,0.241998422700169,0.304933962705817,0.259620789414763,0.263465792518877,0.0286443403868596,0.136163735266434,0.0778097615075501,0.272410419613456,0.359333694676707,0.162857788844358,0.356062650839937,0.130531636466063,0.229318124176244,0.152868882863498,0.199119058006809,0.277138058365181,0.211213689668068,0.256131732098702,0.254067278093665,0.227176264862183,0.451193449284635,0,0
"Ciliated",0.0782769045674703,0.137874152276389,0.194372584873444,0.447996546643637,0.0995116463932103,0.239692525645904,0.430620772568897,0.342487466978187,0.211924191981521,0.281574536737838,0.0286868659817238,0.0532756558553568,0.0474637428088237,0.336468001275172,0,0.26140401301757,0.254305326200254,0.336621666457922,0.297920934847942,0.0139364220099378,0.0610694316611345,0.0710411277715582,0.194650920468726,0.366102250139841,0.109380326502263,0.21541905517825,0.156917651213905,0.0928718994777987,0.210670521972654,0.167105184822208,0.279985177432113,0.281217684395513,0.189921614491103,0.238314812870893,0.114591008734868,0.455976491933085,0,0
"Club",0.308694659667891,0.516205008194963,0.430380221273261,1.07058803326064,0.291896042113981,0.856603571523622,0.880842525511751,0.939192473795332,0.574896416718239,0.845378099788492,0.131938007417746,0.197976555497221,0.245996397305555,0.844983079702528,0,0.69799907088161,0.818007324852319,0.69998825288353,0.650448104735561,0.0641660983313537,0.280717360380952,0.223015770278763,0.57315638392159,0.664042697647203,0.492884566121775,0.49574854250635,0.299899916881989,0.341141501939206,0.457508575522287,0.271997872010307,0.518014092736762,0.513126377476963,0.504502763147469,0.829831695566518,0.562696523002427,0.941437798683751,0,0
"Vascular-Endothelial_B",0.188952463901849,0.224812018898672,0.213950013827816,0.282455145577744,0.332825265390914,0.343976177750634,0.791213660201457,0.382640735289683,0.572610076040174,0.230942634785218,0.131366750988211,0.197232431992352,0.154391323604276,0.368386845543393,0,0.289210743347201,0.523238634051957,0.433027534659843,0.329612021526743,0.0425844461560603,0.225613332439465,0.113025635650809,0.383625614227678,0.450289953490448,0.26556261197514,0.604312253374884,0.233552081994331,0.28817371230731,0.207147536450815,0.27426084717894,0.38393729500649,0.248285421206142,0.396432800196198,0.302776712593814,0.358929297890907,0.542846456986891,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11731458850486,0,0,0,0,0,0,0,0.110056164419973,0,0,0,0,0,0,0,0,0,0,0,0.244520365473127,0,0
"Innate_lymphoid_A",0,0.0427295992395958,0,0.0498066707533035,0,0.0198862716118419,0,0,0,0.0212105078165293,0,0,0,0.0341763852922839,0,0,0.0703931761931896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549116803409094,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.198902572099486,0.371185098358919,0.259558457663421,0.590272591790549,0.225291519881967,0.515133960959667,0.668980132932479,0.457301712105964,0.431383462488387,0.445543642029108,0.0753283004694843,0.123042683429127,0.140864084401639,0.459734884588003,0,0.314252242720678,0.542085451196892,0.526258837661975,0.383207406607064,0.047455164981864,0.145508187436221,0.0828408746186999,0.291075624215718,0.35266573053548,0.282619940313945,0.351751117870863,0.116873272751775,0.198322099189257,0.240529374720946,0.210670689483023,0.235013035574629,0.213537923136876,0.280466439670979,0.494635581182206,0.332719588525112,0.527829895405961,0,0
"T_Regulatory",0,0.120983338292336,0,0.220267375490536,0,0.104216059936345,0,0.177745571683359,0,0.109532902577082,0,0,0,0.234361847681499,0,0.241068312469388,0.250633949822489,0.273284423226046,0.260611091176057,0,0,0,0,0.270753920172875,0,0,0,0,0.178860658924956,0,0,0,0,0.245965826695111,0,0.247806231019226,0,0
"Mesothelial",0.327719933727715,0.483230739016655,0.632249350801725,0.61378141401189,0.41117205979073,0.65942611380445,1.29504178594015,0.654410408375324,0.741471820586784,0.474682649120639,0.23860601320582,0.224107999417423,0.239574682449846,0.545700434515737,0,0.433087323167296,0.688692800844584,0.806644793673995,0.619312241147528,0.0888175079450837,0.359901368082314,0.220730994014786,0.613882655659239,0.861647984566516,0.480041136410358,0.58291104994363,0.302451492527663,0.430900295688394,0.285963652985008,0.257521796810698,0.404482179606884,0.449250430582804,0.496002200726789,0.561268736186785,0.675260334468387,0.696705544861719,0,0
"Innate_lymphoid_B",0,0.0348334360657751,0,0.0492257482778875,0,0.0193053491364258,0,0,0,0.0206941322828262,0,0,0,0.0336600097585807,0,0,0.0868296252906549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716664471867696,0,0,0,0
"Smooth-Muscle",0,0.0507826711183417,0,0.107586641963866,0,0.0466946923659319,0,0.0300212876848742,0,0.0487407259784298,0,0,0,0.0499160119088211,0,0.155568554101433,0.0726223371343368,0.026986663234555,0.0278288858954089,0,0,0,0,0.202157367854145,0,0,0,0,0.0313555998621256,0,0,0,0,0.0655244617830311,0,0.11705828616335,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.110248060318905,0,0.163049594555605,0,0.0946601108036922,0,0,0,0.080692174503767,0,0,0,0.0959615365097485,0,0,0.262093047942068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195933468140913,0,0,0,0
"Dendritic_Plasmacytoid",0,0.0742173268700816,0,0.0640296961744564,0,0.035766420368256,0,0,0,0.0331178574827571,0,0,0,0.0766825949403934,0,0,0.10963986214309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52552001325623,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0.0110622535487837,0,0.0432667077403454,0,0.0140251441720708,0,0.0323621842576839,0,0.0184583169241411,0,0,0,0.0193623269473382,0,0.155811183489752,0.0146712368976554,0.0301124027532558,0.0271187845506886,0,0,0,0,0.183528621415091,0,0,0,0,0.0373201726953557,0,0,0,0,0.0146513777888403,0,0.118635516516514,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110496821150847,0,0,0,0,0,0,0,0.141610933109442,0,0,0,0,0,0,0,0,0,0,0,0.0719819219260587,0,0
"Mystery_Disease_Epithelial",0.290586328528147,0.435700510989664,0.447161448400147,0.692780615008113,0.272393262883954,0.686282626188986,1.23066797700681,0.725780724853526,0.519372650247143,0.530269445322226,0.197725325773028,0.207238883350782,0.198693995017053,0.548290744581258,0,0.473030402673766,0.666524880254006,1.0447294802506,0.524004844723659,0.0737562020487916,0.247542032410685,0.19538275778234,0.635529325853072,0.606157020885778,0.398279761544773,0.422167027835348,0.268648255292011,0.309032288929225,0.301236476149615,0.234628611848334,0.415763879095081,0.457367931905492,0.502930443808109,0.540280806739261,0.524825734852948,0.643871496361347,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
