"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0.0109815260378639,0.0472263299294182,0,0.023680640827814,0,0.0108860806839496,0,0,0,0.00380368158077131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426264292270004,0,0.330768425729044,0,0,0,0,0.0249558340593402,0,0
"ATII",0.595268236655582,0.935086152003063,0.537737905074465,0.868430519716064,0.266536075145023,1.0887307773168,0,0.379042758105255,0.717753076991888,0.747622675302858,0,0.327054336557054,0.353358982027223,0.307894581170488,0.574188310026976,0,0,1.07018258258728,0.926112787399837,0,0,0.252412252710495,0.327452871424048,0.749386086346388,0.375614508504707,0.505657434773814,0.264408983978194,0.722530956938629,0.197801018425284,0.706659857477967,1.23085920766501,0.211530929135029,0.178658805354612,0.63886111600304,0.301074785947429,1.13698945821595,0,0
"ATI",0.187589496066929,0.20178366877737,0,0.4168979345685,0,0.299263841870716,0,0,0,0.329091600121818,0,0,0,0,0,0,0,0.200818271501988,0.151791814989915,0,0,0,0,0.473378967641745,0,0,0,0.196684250106158,0.184905335259216,0,0.333213499171644,0,0,0,0,0.264416026116507,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.237554862771347,0.343468567581652,0.229473324309429,0.664742220359747,0.0740047848115759,0.475979241349364,0,0.143476899702076,0.442193715918267,0.430319651399619,0,0.114996487070099,0.105949311736063,0.177312127352975,0.236097745656316,0,0,0.64295659591689,0.365412293513962,0,0,0.128683438563751,0.117736546235497,0.508059574637785,0.0960399605258779,0.228217465413042,0.131365924550319,0.436034127734327,0.108783256781464,0.199565000009161,0.588477101891035,0.176544378024952,0.07003571921422,0.387210392708667,0.154335490134861,0.643553200210407,0,0
"Club",0.331083885769168,0.400856922649852,0.235580335154146,0.679041915344585,0.091973564393205,0.52429891869095,0,0.153693182998412,0.433010973531318,0.486230951616237,0,0.11029939611139,0.129460841350583,0.176085192173225,0.239064172008551,0,0,0.579596476579474,0.380561479584145,0,0,0.126631612325709,0.100052376544956,0.58227818453116,0.104415874178104,0.214492313330504,0.124349342366466,0.484549601861653,0.134653830407694,0.203464665751609,0.641096277092338,0.177358418834454,0.0701312607119374,0.394539317154365,0.196583824891425,0.677985415000454,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.0675595558009846,0.143789843517574,0,0.150494444744185,0,0.10097293647099,0,0,0,0.0845191319455238,0,0,0,0,0,0,0,0.325449135606789,0.113883731597498,0,0,0,0,0.238378247481544,0,0,0,0.102927251776696,0.106597859151631,0,0.832106140534351,0,0,0,0,0.222587500237141,0,0
"T_Cytotoxic",0.0290290342540505,0.0536322669521483,0,0.0494148047955348,0,0.0267372836925634,0,0,0,0.0170130174212828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406274814233565,0,0.370396433250578,0,0,0,0,0.0770617586105448,0,0
"Goblet",0.340611159644955,0.435123242610794,0.523031345019216,0.679134217260084,0.109620412748106,0.539594053713122,0,0.162241119966057,0.506913705731433,0.473965436832771,0,0.120185372673166,0.134962003773327,0.180654849885107,0.244988500771506,0,0,0.77357702265594,0.441439762744987,0,0,0.143472214656142,0.148433128915537,0.530620915027305,0.109917036600848,0.238528341237709,0.135876158968893,0.438956765024212,0.125724249470387,0.211487194284777,0.690590189715589,0.192509302795917,0.0792849091903357,0.35498029713268,0.198990583451375,0.656781473772117,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.676519054861033,1.10891937867733,0.935261874447517,0.893748647088263,0.305428524373098,1.09684308185611,0,0.330281664376263,0.759750674808954,0.680210333715908,0,0.262192737851574,0.327422584845287,0.244193941932285,0.476699890138136,0,0,1.45731838253446,0.873757839536206,0,0,0.265898504545382,0.397709328318747,1.1820102708652,0.302377617672808,0.404076316689207,0.254904404738852,0.757006087261597,0.208978654072759,0.47247252001413,0.941073019320627,0.182455248756408,0.143261796446693,0.534358440199746,0.348544107901979,0.990233460338676,0,0
"Innate_lymphoid_B",0.082590553791093,0.103093247706175,0,0.0685071713323056,0,0.0605105712423903,0,0,0,0.0502751395560003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118070148936594,0,0.545595508988731,0,0,0,0,0.0630652085871744,0,0
"Smooth-Muscle",0.0332991632414415,0.0380211106229703,0,0.0343104729609386,0,0.0279964850256434,0,0,0,0.0231799113168079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241542726658155,0,0,0,0,0.0240050921394068,0,0.108639330325168,0,0,0,0,0.0196246220740898,0,0
"Dendritic_B",0.00739718990363618,0.019497834337086,0,0.0507998259253461,0,0.019305792444898,0,0,0,0.0223353915171555,0,0,0,0,0,0,0,0.0474375945685303,0.0708554879442501,0,0,0,0,0.624989583792412,0,0,0,0.076769772593648,0.0219237803885899,0,0.235535181261816,0,0,0,0,0.167100576491983,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.0257944790191002,0.0433682166605986,0,0.0332964858636554,0,0.0241575143323236,0,0,0,0.0152771429323495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262164376889197,0,0.258736349454869,0,0,0,0,0.0210599665649487,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.0093418539862573,0.0166488233348509,0,0.012161048981205,0,0.00455332150306319,0,0,0,0.00359653379428695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876947660779873,0,0.11484437251558,0,0,0,0,0.0170661476355683,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289851271989785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0.451145142988293,0.627508595465727,0.508205578792964,0.782119819582921,0.133323634599528,0.799607512954091,0,0.227595369743032,0.503108324101029,0.56125447456687,0,0.178478027797485,0.178346866032468,0.218811753829093,0.307478803918179,0,0,1.40942232351188,0.528859519306372,0,0,0.221796863870862,0.223787656370458,0.791479769635489,0.153301898859988,0.267911339831625,0.19983099358211,0.539631993408334,0.125333465422466,0.263766513676183,0.743084626944344,0.255558123421309,0.134190498988883,0.437314588751013,0.249110240788285,0.709825559674114,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
