"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Club",0.28890195772715,0.28159723057247,0.196410570798956,0.597923917948297,0.153746816489406,0.396661710267649,0.559737518393623,0.119067923047107,0.273740692848138,0.508987380103714,0,0.0393846075424921,0,0.534682304422886,0.418818615530746,0.0771070561000809,0.11273132466191,0.401811011052349,0.257959533780635,0.101201812489539,0.0742605695272332,0.303515188141939,0.123592149508966,0.273257687041676,0.172521928933209,0.342203432806863,0.151626941027532,0,0.18520192650758,0.340893010563861,0.188391527950925,0.28420060407925,0.178433120582062,0.133997315876225,0.389240413398478,0.754496941441022,0.393795406128005,0
"Vascular-Endothelial_B",0.29644350988529,0.486327197563414,0.262062233797097,0.436791051994822,0.438390312224454,0.521789398292106,1.05231570234778,0.251357799734198,0.601241285119154,0.340632159310772,0,0.106940581570845,0,0.615967013865185,0.589262947818019,0.191612512943845,0.274033844501744,0.718438843247681,0.44391638047439,0.156973395322943,0.236435971637789,0.315867815183443,0.254786591866154,0.563800166710312,0.378512146043835,0.760941787462953,0.375771551136718,0,0.265744467477162,0.424210786522055,0.385149193750365,0.442476541036488,0.18835319314338,0.269178395855074,0.599338849574088,0.882538027095847,0.681339937218282,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523703631659944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228084336356775,0,0
"Innate_lymphoid_A",0,0.178637684595219,0,0.133673630437266,0,0.110851970222969,0,0,0,0.127750868973805,0,0,0,0,0,0,0,0,0,0,0,0.441901458198554,0,0,0,0.539845174449539,0,0,0.211313801951808,0,0,0,0,0,0,0.149293143211556,0,0
"T_Cytotoxic",0,0.0620698401345059,0,0.099612377733387,0,0.0614325740152713,0,0,0,0.0731056499277673,0,0,0,0,0,0,0,0,0,0,0,0.263303588241157,0,0,0,0.403600163634021,0,0,0.0954608643626993,0,0,0,0,0,0,0.155817209409576,0,0
"Goblet",0.213989848919577,0.250965164361539,0.318962690180855,0.503652425385992,0.162181100417397,0.313156783164107,0.599230252889868,0.111540003468475,0.301936282588726,0.383487506392519,0,0.038833165134125,0,0.373247396805298,0.323166450666247,0.0731760741721194,0.101895962776414,0.447941560834007,0.235669914380229,0.125472889535624,0.0558556952597301,0.268139179699269,0.113252969512474,0.212365311457279,0.144659569799077,0.312012967310247,0.127990377233411,0,0.153521732787391,0.253943320184324,0.159383017839958,0.243328077445321,0.122793236606475,0.102855682395067,0.370955740216704,0.585024534066268,0.376586301956924,0
"T_Regulatory",0,0.0743210588412961,0,0.0777658716962267,0,0.0488392990950479,0,0,0,0.0702495750835926,0,0,0,0,0,0,0,0,0,0,0,0.175688460933469,0,0,0,0.31621413948538,0,0,0.0795986275757827,0,0,0,0,0,0,0.0747494648901701,0,0
"Mesothelial",0.706847809029242,1.16200637757149,0.693452909107584,0.898869959407173,0.66234754911204,1.12641210171093,1.82035405627603,0.406490936121315,0.788802671271716,0.758165663491462,0,0.121665823883069,0,1.08605589851912,0.895435996637,0.253496717028335,0.388658837400303,1.54879667881591,0.978259399967258,0.267697031898052,0.469363065511428,0.651230013103828,0.484460311381502,1.26570384996317,0.845034691460476,0.951185035210199,0.489175844582603,0,0.394235081974284,0.670412238929556,0.430670706331716,0.823028984461268,0.342123228276975,0.541490650620936,1.02224850930092,1.48415813439788,0.982564707908028,0
"Innate_lymphoid_B",0,0.0743076951939288,0,0.0667433101780739,0,0.055332480070925,0,0,0,0.0637923188952941,0,0,0,0,0,0,0,0,0,0,0,0.165526036743339,0,0,0,0.539097134125065,0,0,0.105469890894785,0,0,0,0,0,0,0.0558914236637744,0,0
"Smooth-Muscle",0,0.0153941114880739,0,0.0200309699228643,0,0.0137762756036777,0,0,0,0.0175322007153116,0,0,0,0.124660754220521,0,0,0,0,0,0,0,0.0317966308801992,0,0,0,0.0192869540617448,0,0,0.0111883962787072,0,0,0,0,0,0,0.133801533986578,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.14332326196805,0,0.168494779185484,0,0.142412881797715,0,0,0,0.139981359062722,0,0,0,0,0,0,0,0,0,0,0,0.71788939269796,0,0,0,0.396588253233112,0,0,0.159221603101248,0,0,0,0,0,0,0.111759252229955,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0.102903340410942,0.147074197257162,0.137186691795676,0.205801733143157,0.166570475093814,0.143352673884461,0.783956972863004,0.120152379595157,0.338854059446114,0.142235244843504,0,0.0433652363696647,0,0.297672827560882,0.2739823395057,0.106448193368567,0.0944650690485334,0.427854327880934,0.182668232328199,0.152631200706195,0.0615915662765959,0.24106129235319,0.0525234947050293,0.177174585151875,0.1044923417826,0.318368503767555,0.132220264811462,0,0.080809045989363,0.151718631080521,0.140928075809848,0.215990514360401,0.0865451323253914,0.0909219911617361,0.382628388330026,0.487879400144896,0.647052525157866,0
"Pericytes",0,0.0170686422723123,0,0.0204511026527269,0,0.0161041197547654,0,0,0,0.0173947238644563,0,0,0,0,0,0,0,0,0,0,0,0.0371753880837353,0,0,0,0.0228749372846178,0,0,0.0167055914664113,0,0,0,0,0,0,0.0114219354530956,0,0
"Mystery_Disease_Epithelial",0.3849523476081,0.473523149325029,0.371822236775087,0.676307335415363,0.224577285668358,0.606508478008817,1.09471385127732,0.192863702552104,0.352286730332158,0.542949755323205,0,0.0646843313615279,0,0.612506502771787,0.492137307283372,0.122190367395717,0.175987166068782,1.02131534722721,0.364804207858862,0.164513912832138,0.132020019911306,0.419190150683051,0.308928756617147,0.419287853069317,0.284897759388371,0.413721769403448,0.239052576762727,0,0.216495629354605,0.377113398309284,0.252222521487259,0.432075508613683,0.241722147807534,0.207743954612425,0.529128059582489,0.828908768378276,0.492154257747205,0
"Ionocyte",0.482532263604423,0.707139901405177,0.505408864174124,0.775438192440244,0.521722793272363,0.821874549068833,1.62401147012281,0.334923978031626,1.05192203751019,0.62157066150284,0,0.110762450073035,0,0.76533157202341,0.712101743108073,0.525831237388816,0.38454950039224,1.27355286231563,0.607831003736835,0.364061451722157,0.229050548909643,0.698342424606488,0.243522129907932,0.760082629918326,1.0079948875135,1.15879436770412,0.363108641675186,0,0.434010765846558,0.48349769703118,0.69606737238815,0.820660821779399,0.409256293150498,0.40570448283597,0.813849395853427,1.11781246718878,0.588688665261758,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
