"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0.221463830213907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193496454434051,0,0
"Vascular-Endothelial_C",0.132687369676969,0.201883790662931,0.117257061240324,0.371710969882577,0.234459566473738,0.234265473914381,0.591892123865809,0.269424846118604,0.464830963478202,0.287759591604564,0,0.151841873292453,0,0.478651291019944,0,0.331570760850025,0.116111576649573,0.399109437989378,0.320834060731091,0,0.338329929061032,0.120787323455213,0.116149658139683,0.32250073789401,0,0,0.186509753073111,1.22978513959031,0.125970796362766,0.0932488770780747,0.158514877066706,0.223650859230234,0.0487335177551157,0.324363947240021,0.345922290031492,0.655042462416827,0.345777653812161,0.24439485551919
"Ciliated",0.127039171522648,0.210275271024295,0.129207247428671,0.602058883116764,0.173399333574231,0.302079744326215,0.670193630133707,0.335081835047028,0.381560815608148,0.395778051734195,0,0.133324535272602,0,0.540585728464105,0,0.203101283698878,0.107685583264415,0.565982367584079,0.35502435175778,0,0.335478978843,0.23104081232905,0.0723619949944733,0.336685194514311,0,0,0.18937869339518,0.748081650861241,0.132256957787121,0.088952969716946,0.157108188406944,0.264849611901069,0.0624735048253862,0.349302108765664,0.276552598950931,0.649194605907356,0.284540146581471,0.191023930744241
"Club",0.21805273388789,0.292251755670807,0.20312275088568,0.750084975782016,0.236301702892954,0.423361532660117,0.610797272335986,0.458675744710732,0.394374482657305,0.561524273762681,0,0.132674673444798,0,0.736963453664375,0,0.215248979828454,0.125621293015574,0.587216814482076,0.427406726402676,0,0.467426729137473,0.310816563765358,0.0767185249964213,0.440013479855634,0,0,0.222149331717795,0.833436986811777,0.167610322278179,0.108782757229793,0.20740166263849,0.345508162540479,0.0922617938450082,0.479118236718778,0.369226909939717,0.855313042379828,0.306691827758933,0.225382648961038
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.0169245791446811,0,0.025626628991431,0,0.0122819417117103,0,0.041290057099358,0,0.0133951180336471,0,0,0,0.0277625470030061,0,0,0,0,0,0,0,0,0,0.0145124775042684,0,0,0,0,0,0,0,0,0,0.0444375086119844,0,0,0,0
"Innate_lymphoid_A",0,0.241206573586759,0,0.290599291353177,0,0.165725782274283,0,0.400619633723175,0,0.153967854138183,0,0,0,0.446949473905954,0,0,0,0.273160525733047,0.193442907811404,0,0.109391609683664,0.0518661941331579,0,0.252286979549871,0,0,0,0,0,0,0,0,0,0.382483924894236,0,0.175248626901869,0,0
"T_Cytotoxic",0,0.0628956723612049,0,0.169271833019152,0,0.0553493427369971,0,0.272223239506518,0,0.0516903338905151,0,0,0,0.25469758561348,0,0,0,0,0,0,0,0,0,0.114554262487243,0,0,0,0,0,0,0,0,0,0.17680452763382,0,0,0,0
"Goblet",0.250508097002285,0.343312881093708,0.409817430957511,0.781141081641823,0.298719178613931,0.462906265206555,0.729291025576474,0.476456737088451,0.479052176112101,0.593640592734178,0,0.148412071967149,0,0.633751043474719,0,0.231414685918413,0.135611004232993,0.824649546981423,0.514914928062209,0,0.426839690825525,0.302698280878787,0.128863764485626,0.449050653636272,0,0,0.232932804976582,0.832381752976961,0.188489469696299,0.125640394909189,0.220635925274274,0.369175655841724,0.0968586372730104,0.451162947747243,0.386084547619113,0.799805933485184,0.322557839692482,0.243772799156742
"T_Regulatory",0,0.0763202342247113,0,0.102566296952356,0,0.0466877508030254,0,0.137158966008828,0,0.0453585046885334,0,0,0,0.193705564332694,0,0,0,0,0,0,0,0,0,0.069586547286282,0,0,0,0,0,0,0,0,0,0.224618875481234,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0.0700800312296874,0,0.165605768553756,0,0.0657535481243382,0,0.166747303340276,0,0.063248352135004,0,0,0,0.316860619729951,0,0,0,0.256615017380843,0.136809426682451,0,0.0618974008876395,0.0306268914237662,0,0.113414327868549,0,0,0,0,0,0,0,0,0,0.212138469491186,0,0.123163716000299,0,0
"Smooth-Muscle",0,0.121254382578315,0,0.140339065224135,0,0.107909600993664,0,0.0876882695531725,0,0.0958123712718773,0,0,0,0.268797610306981,0,0,0,0,0,0,0,0,0,0.0972090706101539,0,0,0,0,0,0,0,0,0,0.167984566005562,0,0.153366355057801,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0.0106164267466956,0,0.0198723452899295,0,0.0069939192966523,0,0.0262768837550298,0,0.00716328218638654,0,0,0,0.0390780570448,0,0,0,0,0,0,0,0,0,0.0101056082339619,0,0,0,0,0,0,0,0,0,0.0449496609522738,0,0,0,0
"Mast",0,0.15000211032308,0,0.201803391790306,0,0.144611874877217,0,0.194025766121886,0,0.116186490422069,0,0,0,0.175432675290945,0,0,0,0,0,0,0,0,0,0.215839839583453,0,0,0,0,0,0,0,0,0,0.316487498339248,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0.00660135016496262,0,0.0620596445631852,0,0.00811490447326075,0,0.0760063133143235,0,0.012326958564998,0,0,0,0.131297728669318,0,0,0,0.0498963046065294,0.0603843016783602,0,0.0405096364533324,0.0145860680980358,0,0.0157098721086416,0,0,0,0,0,0,0,0,0,0.0484462906730578,0,0.142830523566092,0,0
"Vascular-Endothelial_E",0.121517248110861,0.156745367857627,0.107238595456811,0.271747048895002,0.248732494106823,0.160572981216893,0.834120620546523,0.248680505415594,0.499082036811653,0.225016699733771,0,0.15571840821532,0,0.449405989299125,0,0.349712279074569,0.115833273087221,0.646714518852043,0.314670124158054,0,0.345313974351929,0.176383948524205,0.0806760869514033,0.241240202144399,0,0,0.215112981468923,1.46843498351054,0.12448551307997,0.0893748075231441,0.131829970584028,0.22044095539066,0.0673201856840296,0.230065464337972,0.370001494901505,0.647710917573204,0.498461271276385,0.322250319293436
"Pericytes",0,0.00443050603990104,0,0.0128530764730149,0,0.00332115698750005,0,0.011713993074303,0,0.00320155339135384,0,0,0,0.183161380506312,0,0,0,0,0,0,0,0,0,0.00516011668129369,0,0,0,0,0,0,0,0,0,0.0131051820897159,0,0.14050180102239,0,0
"Mystery_Disease_Epithelial",0.264063014751839,0.372897929062597,0.297322413717157,0.752572000866264,0.278661944989145,0.517796444709153,1.04686845453094,0.507117531493185,0.439030432418368,0.567868719902416,0,0.178027467254635,0,0.699224164125787,0,0.264661508223043,0.150010656272397,1.2595874611512,0.49583589844729,0,0.496906094180813,0.354803949578309,0.145237611587123,0.4996847104147,0,0,0.267287786722026,0.948052811360512,0.172284920347746,0.116940297287625,0.214201078012405,0.404560905219581,0.117861026273996,0.452028157363335,0.436865099868037,0.814876180576297,0.338890119438682,0.585682170646489
"Ionocyte",0.876104283077627,1.15663630915021,0.915444928151983,1.5901597528658,1.33775937209812,1.51045421636599,2.69634083614968,1.43833118295543,2.00500302688194,1.4626113523492,0,0.480255947301545,0,1.24895781103201,0,1.49772562800023,0.580057437382681,2.84344136276143,1.44858576218948,0,1.42699298722888,0.753856480954608,0.57028809577068,1.64551979448525,0,0,0.804441744011074,2.28419157718789,0.571013458406031,0.503543626071173,1.3625830009722,1.63540933601735,0.440406191562161,1.63109806953139,1.01970156439593,1.90879028675557,0.657677982576349,2.1536747085204
"Neuroendocrine",0.407879034493179,0.55966775893648,0.731287745337797,0.632544412355272,1.03661365392115,0.483995607147203,1.32710464156854,0.918050369901991,1.6572770509965,0.669124195347823,0,0.473913870788982,0,0.98870996618561,0,0.758339658013713,0.33095793206735,1.10619753401033,0.917683853335339,0,0.756533318094843,0.484536523001266,1.22252435269174,0.720379612488675,0,0,0.546901349436909,2.63345604077803,0.370973577101816,0.331400290141469,0.391186485634598,0.986977856071138,0.240735511011809,0.835963577446447,0.75758986272117,1.17544316108575,0.874919896765274,0.451745398951815
