"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"B",0.103336249083863,0.0432291157886645,0,0.040739247778628,0,0.0202193492218588,0,0.0192170979669033,0,0.0729169696381296,0,0.0852649095076686,0,0.0181624004374928,0,0,0,0,0.0215302523245284,0.0577851780864648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026939511041762,0,0
"Vascular-Endothelial_A",0.42998922736075,0.392905566780225,0.337557132518461,0.458345375993882,0.48330284855908,0.385943911890635,0.925595113407914,0.156150242268147,0.583568475942534,0.356535713799037,0,0.197358877926464,0.131453989407935,0.366784369402745,0,0,0.316115561508563,0.429936790129563,0.375523690229221,0.396108146279574,0,0,0.235966558793915,0.356980173133114,0,0.31743892002048,0,0,0.0550538628019975,0,0.290063131401888,0.277823315040205,0,0.259795484864427,0,0.263378622632713,0,0
"T",0.157947909497431,0.0974613099553159,0,0.0887870374536236,0,0.0354353012060237,0,0.067527145216501,0,0.143707595240273,0,0.149111060551826,0,0.0518821148916635,0,0,0,0,0.0540486185333549,0.159410606375604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328035149335,0,0
"ATII",0.409994809366713,0.372133980984425,0.577211267666335,0.646540060333891,0.416442186871615,0.480493339740895,0.957072040687392,0.180334341737368,0.55437477805382,0.405015734139455,0,0.208821646987196,0.169177347546775,0.48650778891256,0,0,0.331913068206359,0.511064119851223,0.550089844286425,0.375081007388854,0,0,0.282966089566631,0.349979063772187,0,0.33761290495461,0,0,0.0864858488369577,0,0.403743838209211,0.444845037769161,0,0.340046419035081,0,0.35251305376921,0,0
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0.247924489700269,0.185309563497952,0.269063026625995,0.317836363914325,0.280775549042737,0.17789922271547,0.642105406076264,0.076824019937904,0.383122346116115,0.252449721667365,0,0.129104595623171,0.0918748540543739,0.269248363994441,0,0,0.201081470395486,0.231768361196886,0.236016147330879,0.222260116695667,0,0,0.214143319317119,0.219537253731335,0,0.174331100736669,0,0,0.039686294363699,0,0.227699086118775,0.241877144458504,0,0.150860035028997,0,0.168046056315252,0,0
"Ciliated",0.308227105420987,0.163745955376836,0.431601923476715,0.47674762094207,0.223631835601474,0.175867255229824,0.648594832640315,0.0720618699769867,0.255364170767935,0.316383173349519,0,0.142450965152337,0.0507187619552833,0.317306666849303,0,0,0.144330314878245,0.228893877999836,0.221186178936502,0.190414658931022,0,0,0.0744961038886118,0.150862954814234,0,0.108031507188893,0,0,0.0468005486392501,0,0.176998422297262,0.309646360700017,0,0.0820878121550973,0,0.162723887058987,0,0
"Club",0.558386377529879,0.360707796111338,0.648236664857143,0.695282932994273,0.421152111221817,0.438288528790462,0.754920068289551,0.178745269653816,0.432885897136285,0.450011584317302,0,0.203031795128482,0.168239691937672,0.491210139826518,0,0,0.292625465044372,0.452762127097851,0.435964906465655,0.398173698665822,0,0,0.213982432695177,0.316958934408865,0,0.241434433897448,0,0,0.0849305672276317,0,0.296717432161492,0.422917965777178,0,0.275069749135457,0,0.323091726122177,0,0
"Vascular-Endothelial_B",0.227941729240285,0.206321289402834,0.278769984106096,0.293663959925877,0.442416029659704,0.201743113629117,0.852743358399865,0.0868556409436439,0.502757467718507,0.218061094702748,0,0.164990852237433,0.112849721593495,0.30737623641254,0,0,0.284104736114968,0.329556889233599,0.254016894532876,0.229423297212462,0,0,0.22773305978926,0.247741210636549,0,0.2492870908545,0,0,0.0450837676926395,0,0.270569949640206,0.246407057949218,0,0.149924870634773,0,0.178923736996606,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.112113581369085,0.0344657821354495,0.468096699398196,0.170271365909925,0.0506062184039211,0.0739293957793068,0,0.0240751061737743,0,0.0934035910383445,0,0.0293915291618053,0,0.0822062917053161,0,0,0,0.0614079477597897,0.0795565270590622,0.059127675024976,0,0,0,0.0234120283165123,0,0.0131329332867358,0,0,0.0255083812476282,0,0.0456112519052159,0.133892800468792,0,0,0,0.0470599131807513,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.389156722504294,0.395957175162931,0.580117834296695,0.437172438451331,0.47811293444111,0.363908542400005,1.12155515550419,0.140562089426239,0.562355995842087,0.303710729168716,0,0.176754118163306,0.164528281561624,0.342022604648922,0,0,0.298884161270631,0.5874540154959,0.433943090972798,0.440686792191743,0,0,0.347977430281184,0.402955936733477,0,0.25280175248193,0,0,0.0430714776641161,0,0.214835142149299,0.290331571998692,0,0.252776264449293,0,0.236291265946483,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.170952158596445,0.0912604132873996,0,0.0989875486369502,0,0.0608791656029503,0,0.0564448861050046,0,0.123469247181352,0,0.281807298465945,0,0.0508388227648851,0,0,0,0,0.119024963419081,0.189266288647247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420909675189537,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0.220839852226248,0.113991624147042,0.517103954378893,0.308578275634076,0.304958968624091,0.121279096520217,0.850622714971816,0.0564522076475407,0.331464755331077,0.271908098505352,0,0.0870203372324498,0.055222595109886,0.264782690479602,0,0,0.159529399638092,0.285388709454389,0.218334481402916,0.226245038509732,0,0,0.0894279562285988,0.157603368099251,0,0.161779516099342,0,0,0.0786021167097299,0,0.257911501996051,0.461820264773789,0,0.0725533496106967,0,0.12786002536109,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0.417698978630421,0.261347243325957,0.584856539185735,0.475609727401343,0.290350453663774,0.243809231511562,0.974327893348802,0.0984073891601163,0.316087216801004,0.351384815999043,0,0.177843570945005,0.0862124232983833,0.313429219180164,0,0,0.209580548075956,0.490492729290127,0.264507650877315,0.317861167884187,0,0,0.165240427666955,0.199374173507678,0,0.127423998413074,0,0,0.0463861523819324,0,0.188453657797292,0.362806951778237,0,0.131522029016701,0,0.163046715982436,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
