"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"ATI",0.219278260983981,0.378525018486663,0.21087844590319,0.680304899320026,0.124982751773633,0.470215716524474,0.526442058868941,0.490965380432128,0.344428448689326,0.424625276258662,0,0.0840805814656205,0,0.677723604727381,0.21416684206063,0,0.262505855911552,0.623421926842088,0.231455522242196,0.129450140225308,0.155894600966718,0.082063342690725,0,0.538788502630626,0,0.229509955867932,0.761821929891965,0.0663752296238082,0.2964160513041,0.298926573769684,0.21871468280175,0.425343931415374,0.187854405196411,0.121686175691034,0.275528447268485,0.354042479324993,0.538122063195226,0
"Vascular-Endothelial_D",0,0.102943491914544,0,0.136286228093327,0,0.104010534926389,0,0.0918958795766962,0,0.107362484200515,0,0,0,0.0686585548328409,0,0,0,0,0,0,0,0,0,0.0776972737846473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0.0828336306619328,0.153978655879421,0.0986193124401823,0.275430152256788,0.103110653351944,0.168793959034498,0.414603411643585,0.295973591105999,0.284779922899459,0.171028562507686,0,0.0482704911863228,0,0.289964518570926,0.173829358399346,0,0.13031211129981,0.307187277527702,0.152406932965363,0.0735578978517723,0.0559749335752688,0.0249595881872142,0,0.329363410243456,0,0.150280047225714,0.330258558105829,0.0504623107227797,0.148211786572536,0.169872745934869,0.105777491266944,0.191720132467402,0.0899147024471872,0.100196246030504,0.26700653617823,0.290187238380882,0.457031799028187,0
"Ciliated",0.0698644570407499,0.162837408046374,0.0944808239156799,0.440127077382105,0.0719685624771077,0.255582969971993,0.454008949175133,0.264695549003071,0.216917525216417,0.219766490157608,0,0.0352036510330128,0,0.346184384065857,0.129275331309259,0,0.0997430533217937,0.419456254572314,0.105646446559744,0.0476659289328519,0.0326435152293124,0.0269832255361441,0,0.263371514799331,0,0.1003627826389,0.619593759893399,0.0255395856505194,0.132306976114374,0.136603956947055,0.113425299330954,0.222592843356833,0.103041322704806,0.0864926131437867,0.207652134934735,0.220604627802934,0.348364568574514,0
"Club",0.1772704515496,0.28497609955406,0.186697888624865,0.621081968872877,0.102299657415261,0.441167777927317,0.423867561386955,0.376523784247217,0.265953601404692,0.334959255566718,0,0.055033398650767,0,0.536401746249659,0.167985290369954,0,0.179315191161322,0.514927294799741,0.150744013857293,0.0949581041158201,0.0680342711411851,0.0669692089055546,0,0.391440718804251,0,0.148907680428588,0.708057670495229,0.045325063801411,0.201166994908222,0.21627481992199,0.177194408914971,0.329597656903968,0.156660302738441,0.112101421498105,0.285173977022738,0.290277835905058,0.444774200026066,0
"Vascular-Endothelial_B",0,0.0119279020461489,0,0.0325298979352422,0,0.0120373943371859,0,0.0242722669056199,0,0.0216214035532333,0,0,0,0.0680233965504313,0,0,0,0,0,0,0,0,0,0.0773064041497276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.0629116325869666,0,0.272031901935132,0.117854643076166,0,0.0869616002469988,0,0,0,0.102106447934846,0,0,0,0.129937406319675,0,0,0,0.115801265020849,0,0,0,0.119998538856238,0,0.104090370635616,0,0,0.700704819604548,0,0.177811476843334,0,0.428997267667122,0.870826979812207,0.248922791158299,0,0,0,0,0
"Innate_lymphoid_A",0,0.0166336739573326,0,0.0381816597056521,0,0.0112852487332032,0,0.0526395365761104,0,0.0284198108104248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0.0332963608655076,0,0.0971916780465229,0,0.0347190848813001,0,0.133050217999179,0,0.0565152886391164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.087397385554035,0.106112072599269,0.280583459210215,0.371077047656582,0.0880221039074489,0.227722817485879,0.402794751260071,0.217499618433463,0.213714170845119,0.195907494336654,0,0.023420654900693,0,0.275359548513397,0.107221183456926,0,0.0696022203461324,0.410559766720746,0.0950171138462016,0.0374532706629079,0.0184270247759134,0.0481267204697261,0,0.218453707560113,0,0.0705419495123251,0.50028190132603,0.0175957113577833,0.136770660053998,0.0928477277549011,0.124952411158647,0.232832435068348,0.10543165588429,0.0667318167537588,0.248145849372611,0.18114230177837,0.305374190049119,0
"T_Regulatory",0,0.0396565678581654,0,0.0575280393759432,0,0.0272281141364394,0,0.0672297509741416,0,0.0410549334656152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.408499523185625,0.772055421748956,0.504299450752308,0.786225363415983,0.243335945857446,0.748697492338616,0.892548510941789,0.729107806397999,0.630663022427664,0.479852910828629,0,0.163295754121416,0,0.711061965431271,0.343604280462183,0,0.482458662584476,1.28197719509177,0.470301188492521,0.37817462371745,0.251674884466626,0.128077457902074,0,0.834285876370122,0,0.435436385375662,0.803157603707069,0.149272612752893,0.325258162360284,0.515720429758737,0.228216804450638,0.523080511690739,0.267036595618734,0.196123868066931,0.469482049656303,0.574051022541294,0.980220960936834,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0.642484064485653,0.985306835400452,1.02126776187654,1.07713889077153,0.36964009713227,1.02037792017356,1.07229038136706,0.920647395040831,1.00273816380506,0.711666057771927,0,0.236414632365388,0,0.897810359231714,0.480083306599134,0,0.802918704554572,1.57863893819838,0.585063158751864,0.587482396415723,0.419031062043007,0.177981267131589,0,0.863394648067838,0,0.788731086030517,0.750894523724009,0.205329363244485,0.537614311890074,0.709297313786769,0.575781687827352,0.666413752177074,0.507263998114017,0.258427452600394,0.511197898261541,0.826131647730511,1.05948783870587,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0.0488188080066454,0,0.100063653181324,0,0.0717176970884918,0,0.0715960419580784,0,0.0551391714429637,0,0,0,0.122983913618601,0,0,0,0.0709045251345132,0,0,0,0,0,0.0594695435195887,0,0,0.424073863864239,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.0356403129868897,0,0.0673952998238259,0,0.0366565444267414,0,0.0602688800722784,0,0.0468991242683765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0.04459999188918,0,0,0,0,0,0,0,0,0,0.0506109979278214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0.266601722708099,0.41303783856366,0.368854431812054,0.737107557779021,0.123518923515764,0.636082567093763,0.737420604684115,0.503291764738876,0.321358353105786,0.407807590916488,0,0.0879718892138459,0,0.56871481336121,0.20312020047428,0,0.251939021989828,1.21934818581197,0.209976467733383,0.172993927945645,0.0949072750039,0.119934734830858,0,0.503998661015377,0,0.182380635050816,0.87426371157389,0.0619078338455539,0.245963138996914,0.255824881781117,0.220442866382157,0.445326822614346,0.241441541876486,0.127164251078107,0.34312777897456,0.326092171214166,0.532823905847704,0
"Ionocyte",0.507411020556617,0.94753233269186,0.67742002455682,1.14206424804794,0.340129831515407,1.09052439430065,1.23188309113699,1.18750385059911,1.3297561701156,0.656215879903064,0,0.25897781269978,0,0.935268665559779,0.448869658498791,0,0.898989296635007,1.90809303688104,0.523476517464499,0.774986638402878,0.257909424689869,0.191813622054083,0,0.925326632956217,0,0.875250361474911,1.19227232412322,0.181721150750995,0.574312536787618,0.658758331728436,0.703169023912021,0.992648524494339,0.535977900122454,0.29352405013363,0.571949953636153,0.722850586494668,0.904739051936165,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
