"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Fibroblast",0,0.637860541301839,0.562227836094925,0,0.206106524546228,0.630917893416081,0,0,0.544121214191923,0.60254837173418,0,0,0,0.499599578199177,0.5865525660471,0,0,0.686176411468202,0,0.200070189691006,0.180766198812387,0,0,0.473275288139754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0.255532924979906,0.807255123147917,0,0.0450145950454819,0.712568944332474,0,0,0.397806455015054,0.698747026572364,0,0,0,0.187055157256619,0.49495127568822,0,0,0.186211620610768,0,0.447564162898875,0.0375615580649404,0.128649465970187,0,0.219444311021199,0,0.0999237406329926,0,0,0,0,0,0,0,0,0,0,0,0
"ILC_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ILC_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0.147502582699498,0,0,0.306697842646942,0,0,0,0,0,0,0,0,0.13911951348999,0,0,0,0,0.2056670965828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0.745809521991985,0,0,0.905004781939429,0,0,0,0,0,0,0,0,0.737426452782477,0,0,0,0,0.803974035875287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0.451389777649474,0.69262492492762,0,0.158176906380095,0.552642431015026,0,0,0.491321524248292,0.514887648484795,0,0,0,0.576909482751096,0.457616378307566,0,0,0.177823719393282,0,0.435058692735367,0.0448210318522782,0.111696233088281,0,0.446062882823116,0,0.0905196281092615,0,0,0,0,0,0.0960108319694013,0.0446185170834423,0,0,0,0,0
"ncMonocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0.22422724066216,0,0,0.383422500609604,0,0,0,0,0,0,0,0,0.215844171452651,0,0,0,0,0.282391754545462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Arterial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Capillary_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Capillary_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Peribronchial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Venous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
