"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Goblet",0,0.166415545005484,0,0,0.0587689119598609,0.361465532660704,0,0,0.256004839324587,0.247770125120862,0,0,0,0,0.129763921646435,0,0,0.130323050979086,0,0.340432630623307,0.205556268048464,0.129178272809726,0.103966244753176,0.24415042233607,0,0.103261682696777,0,0,0,0,0.0664457506749811,0.0688356384783843,0,0,0,0,0,0
"ILC_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ILC_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0.330827180584725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375327283357688,0.391403272354992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0.566222704553714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610722807326677,0.626798796323981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0.431046819915741,0,0,0.137192697745094,0.536158667619464,0,0,0.403617171768634,0.39674618114375,0,0,0,0,0.387549603528176,0,0,0.48995287003361,0,0.749519586762397,0.422611939557253,0.222689778777073,0.339216467514198,0.427112556142948,0,0.19121963363992,0,0,0,0,0.14651457332774,0.149416579946158,0,0,0,0,0,0
"Myofibroblast",0,0.301811919261609,0.0294955424338255,0.0318967323879079,0.0290314203169117,0.331034546915214,0,0,0.286239919797187,0.226307808740946,0,0,0,0,0.215638557683001,0,0,0.341960689367894,0,0.344757856108877,0.280541706843831,0.137886664965294,0.243160169255187,0.567780616507985,0,0.0489360809097424,0,0,0,0,0.0677261026437947,0.0335349558646722,0,0,0,0,0,0
"ncMonocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0.105727046339811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150227149112774,0.166303138110078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Arterial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Capillary_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Capillary_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Peribronchial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VE_Venous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
