"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.892157100404943,0.671229612529038,0,0,0.686830114106404,0.815315442725872,0.742516668320747,0.280402399540339,0,0,0,0,0.935184955765192,0.838753252748636,0,0,0.270343756121581,0.283527826426007,0.286779766833253,0,0,0.299946852661697,0.306007959534848,0.879715460061589,0,0,0.755113703457522,0.386936536313131,0,0,0,0,0.261490342368517,0,0,0.259102612751155
"Goblet",0,0,0,0,0,0,0,0.0974083736442047,0,0,0,0,0,0,0,0,0,0.0898969386094845,0,0,0,0.116024162579851,0.109772296983794,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.213520146813893,0,0,0,0,0,0,0,0,0,0.149672949018772,0,0,0,0.371754352766891,0.318613495200401,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0.332219922255603,0,0,0,0,0,0,0,0,0,0.204525526665359,0,0,0,0.648688334161598,0.542406619028617,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.684796191122676,0.373416890928283,0,0.143724678095789,0.384560106340688,0.43732035977961,0.42433621649379,0.72365973333371,0.225695119338262,0,0,0,0.365732627885844,0.493076633942282,0.194543654067792,0.106267767886605,0.360118356755748,0.421181715896417,0,0.177319862752915,0,0.953287996173738,0.700815067387348,0.224474031129374,0,0.121985185035685,0,0,0,0,0,0.231430950450768,0.0807459836707688,0.178993124717545,0,0.0790404625155103
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.645277220034814,0.40237972744576,0,0.226610756204066,0.331882599406719,0.741656103413599,0.584216566312521,0.781476845596275,0.319910823504714,0.206710140629818,0,0,0.541678344741083,0.657741867233138,0.285633248627845,0.0912832214416174,0.236939061139959,0.513925347419056,0.176832347626003,0.467869512587652,0.121751134580383,0.865496161344566,0.680465154276749,0.379404176654492,0,0.0970738488123312,0.315080252792451,0.226126098694374,0.0963804446294897,0.0885494556902947,0.189368941185475,0.230265904208359,0.081880458835783,0.118076773958279,0,0.312809586169936
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0.234650602897239,0,0,0,0,0,0,0,0,0,0.106956207306996,0,0,0,0.551119014803235,0.444837299670253,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.70808343955864,0.235758268375884,0,0,0.432920134977458,0.318411620169242,0.102169452109464,0.119863675790615,0,0,0,0,0.742017940053141,1.44412251206446,0,0,0.525754989262685,0,0,0,0.329563383267097,0,0,0.412414547621379,0,0,0,0,0,0,0,0.428647359371296,0,0.306292432660442,0,0
"Vascular-Endothelial_B",1.00340605537855,0.487263875316964,0,0.11669863874445,0.398923480964309,0.927384724157092,0.876445187505182,0.222083211153083,0,0,0,0,0.512537192225577,0.694511105448046,0,0,0.388207344950304,0.0943212659998291,0.0970469999298578,0.173353229446035,0,0.106721794541532,0.120577125514545,0.238837405752996,0,0,0,0.174781853967288,0,0,0.156741490483041,0.481764525677139,0,0.193356499341166,0,0.193736003797119
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0.242071546586096,0,0,0,0,0,0,0,0,0,0,0.293364237500014,0.305877492577322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
