"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.763999858710625,0.900647997506246,0,0.371382619510176,0,0.663022144303579,0.789924477989504,0,0,0,0.713717597777957,0,1.38284663140132,0.448303209849213,0,0,0.252280630715145,0.253226853661583,0.799459695237509,0,0,0.248996378239832,0,0.825143225819492,0,0,0,0.471647223960154,0,0,0,0,0,0.288213699931542,0,0
"Goblet",0.267425238848861,0.576814596410801,0,0.0621861421242558,0,0.204236134164128,0.639965914891617,0.846651153830337,0.624299219324484,0.464694628543277,0.115828860353689,0.228028487706662,0.249792125340212,0.498200725511371,0.266547615492022,0.303777472465668,0.123186528454358,1.19262221152056,0.207445669237265,0.269128177031664,0,0.970177413849409,0.176784093379028,0.196831302069452,0,0.224757620394464,0.258693750847326,0.190273417028799,0,0,0.0520454043387833,0.187388763787912,0,0.0377246951893634,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.0728540959821957,0,0,0,0,0,0,0,0,0,0.105054201717507,0.101782290393034,0,0,0.15591461409382,0.101293844942508,0,0,0,0,0,0,0,0,0.131340411101012,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0.476161509683037,0,0,0,0,0,0,0,0,0,0.54056172115366,0.534017898504715,0,0,0.642282545906286,0.533041007603662,0,0,0,0,0,0,0,0,0.593134139920671,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.626850778633342,0.582033726038365,0,0.0874407455097366,0,0.525139243437133,0.535737037688066,0.373677499086684,0.182287464687383,0.236372317484889,0.374331740402731,0.172129773354193,0.694679231283797,0.380347092519284,0.0743066715868528,0.286633480452836,0.245404978678338,0.505742886002496,0.348266949878169,0.144386154126457,0,0.484349525404656,0.170330752115476,0.478365188270011,0,0.0556111474642614,0.133619815943118,0.347671830187882,0,0.0529183359498585,0.0783674538069453,0.0603474886987577,0.0601749439279012,0.258817609310959,0.14576724280821,0.0616893842313254
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0.0651272736000649,0,0,0,0,0,0,0,0,0,0.129527485070687,0.122983662421742,0,0,0.231248309823313,0.12200677152069,0,0,0,0,0,0,0,0,0.182099903837698,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,1.39620092240135,0,0,0,0,0,0,0,0,0,0,0,0.835437404703299,0,0,0,1.19706899203193,0,0.803158845624898,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0.0283640539638746,0,0,0,0,0,0,0,0,0,0.0605641596991858,0.0572922483747133,0,0,0.111424572075499,0.0568038029241871,0,0,0,0,0,0,0,0,0.0868503690826914,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
