"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.708188626133796,0.831327810749154,0,0,1.47150572552891,0.688901237064994,0.935523103612218,0,0,0,0.302455466382513,0,1.1124478994829,0.791285833080331,0,0.333442383182752,0.287468409367685,0.292036220413349,0.907407033741453,0,0,0.293016055211715,0,1.05397151673744,0,0,0.839079985707375,0.918973936414633,0,0,0,0.312318279026253,0.322306352535872,0.302479257107141,0,0.330393336510341
"Goblet",0.740041605630732,0.242093161041277,0.0899846723487783,0,0.93262590599665,0.532119410396004,0.676897897133095,0.17459246961677,0.104965925864324,0,0.265829720832993,0,0.314251678145483,0.324515516917671,0.3957886400019,0.362297182529483,0.243863578000689,0.588142095305697,0.0353484679322338,0.176794103735918,0,0.707911831205646,0.539584545661526,0.315541536994254,0,0.131197017413266,0.174790228492641,0.324662562747006,0,0,0,0.163159196938612,0.0405486446048593,0.0347171459493502,0.0564375196114461,0.083346908329102
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.0716079548845563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105847125015448,0,0,0.0772962302157623,0,0,0,0.123982236894851,0.13973845836012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.975278510368561,0.611669617134715,0.352982523012811,0.106994978586153,1.07581948961134,0.845129083970279,0.967131623393146,0.366643712215262,0.335108880007832,0,0.275819461369639,0,1.30017237572063,0.778982033590857,0.429609675815592,0.623708026903748,0.520215441882733,0.892271768984539,0.428654939011192,0.255642835202224,0,0.865959378016151,0.594771525975189,0.846695422663299,0,0.227232201105339,0.595641814194919,0.955932141565586,0.210454144840831,0.105589953927903,0,0.300062216935322,0.352251062576829,0.218814897375554,0.364828357832973,0.779966757679471
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",1.13843083167431,0.383337380946712,0,0,2.44521208594408,0.915343574830217,1.2465006190605,0,0,0,0,0,1.63187133558994,0.917134027027649,0,0,1.47151449349972,0,0,0,0,0,0,1.9673104792924,0,0,1.08009884628745,1.77066552200769,0,0,0,0.801060803903113,0,0,0.409433495960677,0.318666072642409
"Vascular-Endothelial_B",1.50110949783548,1.11848068963259,0,0.372647882322655,1.55456487464684,2.5052392680627,2.54686070609769,0.341711686253115,0.339152877829555,0,0,0,1.08458499253552,1.35038661290395,0,0.383645258347384,1.23832597835769,0.338934858496678,0.342021977259295,0,0,0.353042787012723,0.344740568327515,0.615929074402063,0,0,0.688100508903245,1.31749190154937,0,0,0,0.568512776452817,0,0.355012210447099,0.400672501620344,0.873129171743492
"Vascular-Endothelial_C",0,0,0,0,0,1.09857645145375,1.00609133270963,0,0,0,0,0,1.02891300409818,1.90068937547257,0,0,0,0.864080302713404,0,0,0,1.01063075715922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0.577673475988502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471248494787763,0.506252419835183,0.538516922917074,0,0,0,0,0,0,0,0,0.479924477179951,0,0,0,0,0,0,0.466270588908914
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
