"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.790507582096733,2.18995960442978,0,0.656067471657071,1.33781309382987,0.825611643388821,1.02148858007554,0,0,1.17111611709892,0,0,1.33771884974439,1.36453518544115,0.501664654095963,0,0.535791552547138,0.496167424589097,1.00991138525024,0,0.586514738003125,0.523196432816214,0.506592520934995,0,0,0,0,0,0,0,0,0,0,0.514048995160813,0.634293987386574,0
"Goblet",0.438540205033118,1.26233814623511,0,0.123624049022964,1.06858301178413,0.380194490136818,0.231100845616632,0.600425732502505,0.244970218379494,0.496453674415034,0,0,0.231774791075641,0.836039678431815,0.345682671288583,0.303919535578549,0.251099982262754,0.617086815786802,0.17818432508318,0.229317800469144,0.323679552974217,0.774994062853532,0.763522753748847,0,0,0.198088063739895,0,0,0,0,0,0.122758083810498,0,0.0818539088770064,0.303720312762663,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.171717342062559,0,0,0,0,0,0,0.177504954872982,0,0,0,0,0,0,0,0,0,0.0619516189831478,0.0769051368610525,0,0,0.121024255640416,0.244338166770909,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",2.06183140295548,1.66283982266515,0,0.670366893990581,1.590316255505,1.4274007847929,0.931381971432344,1.23809360028586,0.632264115740836,1.14533299608672,0,0,0.933018696118509,0.985877370207588,1.21966592246417,0.703845429482545,1.35008836393631,2.2469117757075,1.11357989397168,0.613257608278268,1.52635303566415,2.38048493893293,2.32508797073313,0,0,0.575335785107037,0,0,0,0,0,0.668263835617449,0,0.568925125064683,1.21607924900077,0
"Monocyte",0.361955801721547,0,0,0,0,0,0,0.373531027342393,0,0,0,0,0,0,0,0,0,0.142424355562724,0.172331391318534,0,0,0.260569628877261,0.507197451138246,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",1.08436715452667,2.4652419627247,0,0,3.44874915511654,1.75430504227571,0,0,0,1.62249719023178,0,0,1.60488023052036,1.98928063539712,0,0,1.21431323463376,0,0,0,1.54105882623874,0,0,0,0,0,0,0,0,0,0,0.987118889351217,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0.828582843885039,0,0,0,0,0,0,0,0.489967406027178,0,0,0,0.635034506675523,0.51258546198222,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
