"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0.330827180584725,0,0,0.483994037858249,0,0,0,0,0,0,0,0,0,0.375327283357688,0.391403272354992,0,0,0.363436981490843,0,0,0,0,0,0,0,0,0,0.513317333787436,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0.566222704553714,0,0,0.719389561827238,0,0,0,0,0,0,0,0,0,0.610722807326677,0.626798796323981,0,0,0.598832505459832,0,0,0,0,0,0,0,0,0,0.748712857756425,0,0,0,0
"Mesothelial",0.431046819915741,0,0,0.137192697745094,0.536158667619464,0.403617171768634,0.39674618114375,0.683968133743688,0.399001719184306,0.409520372012048,0.192763365815955,0,0,0.387549603528176,0.231557858793265,0.303611755328976,0,0.749519586762397,0.422611939557253,0.222689778777073,0.339216467514198,0.99868066021812,0.487006583674212,0.427112556142948,0.393638419891486,0.19121963363992,0,0,0.14651457332774,0.149416579946158,0,0.99776833409604,0,0.60407602507218,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.301811919261609,0.0294955424338255,0.0318967323879079,0.0290314203169117,0.331034546915214,0.286239919797187,0.226307808740946,0.377841177179738,0.103974117784288,0.140860471448296,0.116270744970326,0,0,0.215638557683001,0.0637975322820274,0.182849902105897,0.0342737381854754,0.344757856108877,0.280541706843831,0.137886664965294,0.243160169255187,0.424074278052238,0.150660365470553,0.567780616507985,0.359255039247437,0.0489360809097424,0,0,0.0677261026437947,0.0335349558646722,0,0.375300560823983,0,0.263819101737367,0,0.0751594648631854
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0.105727046339811,0,0,0.258893903613335,0,0,0,0,0,0,0,0,0,0.150227149112774,0.166303138110078,0,0,0.138336847245929,0,0,0,0,0,0,0,0,0,0.288217199542522,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0.968838166818075,0,0,0,0,0,0,0,0,0,0,0,0.891660179459507,0,0,0,1.33777438488361,0.973375724486173,1.13181901450783,0.927470935865885,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
