"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.159659195222639,0.17863902417941,0,0.101747772461132,0.269756112705564,0.182935001039184,0.216473355449487,0.106599780003323,0.117506827628973,0,0.239056007682058,0,0.378811933493765,0.282962989092408,0,0,0.134538730498749,0.122683314449047,0.381370949367947,0,0.263892721382136,0,0.0980159513746443,0.326031206708807,0.366191557293417,0,0.202986446577279,0.141090298720011,0,0,0,0.161056489931436,0.175396002251912,0.204003986415205,0,0.125951657487861
"Goblet",0.349356632167508,0.310095743346005,0,0.00880195859945813,0.312239829492311,0.184788458517538,0.18265082227837,0.394488058211092,0.184040438648102,0.132744557331224,0.199061625549024,0.261477842380316,0.113184889382194,0.299042976856881,0.183337070090236,0.10447035697828,0.0764355977560854,0.275329962213398,0.276586347818901,0.180863243936564,0.0441517620454085,0.447383902983876,0.0827646121536402,0.096926936396954,0.131676778489686,0.121840768746743,0,0.0169704621453012,0.0476667034239763,0.0636541656363046,0,0.118367647223504,0.0304632026555699,0.0388773156447737,0,0.015920748313202
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0.186964738449513,0,0,0.13285599591383,0,0,0.608646332088715,0,0,0,0,0,0,0.26243783959818,0.541842271831501,0,0,0.428067883235394,0.184696683360562,0,0,0,0,0,0,0,0,0.23626709984034,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0.498600642575641,0,0,0.444491900039958,0,0,0.920282236214842,0,0,0,0,0,0,0.574073743724307,0.853478175957629,0,0,0.739703787361522,0.49633258748669,0,0,0,0,0,0,0,0,0.547903003966468,0,0,0,0
"Mesothelial",0.437610029088223,0.57462967207862,0,0.165712881277582,0.618047464375763,0.393196447418776,0.409679264314819,0.577867008541763,0.347737401705963,0.271774929990552,0.492981104248534,0.428093918978736,0.563550980714553,0.295152321728494,0.333208695483639,0.237441972419121,0.474302701051147,0.700024002752946,0.605575639401062,0.330204763725608,0.395899100039503,0.766739415771639,0.331673971353503,0.476638608980104,0.812322199850932,0.258534615280826,0,0.162463786502669,0.168466107388895,0.187879454361008,0,0.547740776493563,0.218318759699568,0.23875303410192,0,0.183001370582389
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.294631865754962,0.20754542750031,0.0139396859762327,0.0666126724624163,0.151955979786932,0.128888041915529,0.122718007835932,0.182887943463426,0.0946996889438629,0.227743747918736,0.11089299328402,0.109058621441869,0.255832967935171,0.160058993664611,0.0971451870187226,0.0932839483056304,0.118576772110713,0.158458387957609,0.1797331546613,0.143472531826769,0.127575681222484,0.279278983807806,0.0955471575432633,0.171687440808631,0.242829481744877,0.0955732177368144,0.0390336796877988,0.0646057621100314,0.0440280641817371,0.0559210571783456,0.0185282110657911,0.105240820620757,0.0864472803652508,0.126230971580725,0.0241315907247149,0.0598212863637453
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0.379060175631869,0,0,0.324951433096186,0,0,0.800741769271071,0,0,0,0,0,0,0.454533276780536,0.733937709013857,0,0,0.62016332041775,0.376792120542918,0,0,0,0,0,0,0,0,0.428362537022696,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.359299775583247,0.118630315706054,0,0,0.32229107064436,0.127332071386387,0.0972514255984682,0.0658364799709252,0.0666028575537851,0,0,0,0.420132113627211,0.1230506707965,0,0,0.301300530503397,0,0,0,0,0,0,0.280822232371421,0.229196687048106,0,0,0.0415556295137823,0,0,0,0.0178073900000022,0,0,0,0
"Vascular-Endothelial_B",0.467712918443864,0.460632491982903,0,0.0308549766761491,0.273192988480791,0.25858100234628,0.273444524977529,0.158194919132841,0.105264483228765,0,0,0,0.251943334585476,0.325596332924469,0,0.0700646927192979,0.25923341755989,0.0365449395708468,0,0,0.219729770450747,0.0648262503228513,0.0408940075258429,0.134418571310407,0.297370927329519,0,0,0.072715060114227,0,0,0,0.0646692872281258,0.0563116082388961,0.135395886421162,0,0.0669696058630858
"Vascular-Endothelial_C",0.694315483850701,0.488789382891779,0,0,0,0.252115819263085,0,0,0,0,0,0,0.321399350045743,0,0,0,0,0.0918434215624652,0.177345850605155,0,0.23816446358106,0.652763672964306,0,0.351213829572699,0.167652478227219,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0.265994133990908,0,0,0.285092966506888,0,0,0.476834930810509,0,0.0503401332761555,0.057539321982157,0.0207884272805227,0,0,0.427582719547683,0.700160845817441,0.20231222473395,0.272540517419154,0.463058818030129,0.419411041610775,0,0,0,0,0,0,0.0234001128945128,0,0.290645314686322,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
