"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Mesothelial",0.848756960286329,0.739760200093533,0,0,0.766130961699581,0.392328901861028,0.412461190345861,0.747881923127522,0.470203628952434,0.610257663871238,0.715681541300489,0.39095580319229,0.448965173070359,0.305434901970993,0.212963234873025,0.213929912892673,0.375596242868732,0.820035344934959,0.450933466065542,0.209895994921734,0.164427146290593,1.01214329788878,0.42636465891667,0.32659816723432,0.951556460962776,0.185935297359356,0,0,0,0,0,0.141733848401479,0.174842841514471,0.174451652523096,0.161945927022602,0.267502745069402
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.545879722586035,0.367497403633995,0.0274180001485005,0.0317152027101459,0.374112417046397,0.31362623924069,0.246684074533931,0.350970543695628,0.160282892056494,0.243219602545967,0.291920899704756,0.195988909791192,0.381523810871463,0.222552521201883,0.0570182706768699,0.0573744152104242,0.152543187105554,0.335303144180086,0.229150484868916,0.237431516189429,0.197385188811375,0.389337369298875,0.130041006488252,0.350472670389407,0.577370020657429,0.0470606094876235,0.094029722580032,0.121204175461102,0,0,0.0345813739049122,0.0657367207121325,0.186005792823696,0.11376737345172,0.129577011075987,0.113650166928309
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.491269264571975,0.348113560093673,0,0,0.533240669949567,0,0,0.517706682957117,0.247456261855932,0.313417480616075,0.550662344323245,0,0,0,0,0,0,0.422068855033219,0.408135963301936,0,0,0.476165100067774,0.454307083383195,0,0.423085928125404,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.469284587037405,0.31153421903856,0,0,0.448480767254172,0.150385710559023,0.0730397762942412,0.215634105092177,0.12039187936962,0.0769502539371302,0,0,0.486949652384871,0.098472202944211,0,0,0.326881327211674,0,0,0.389036354470867,0.364309105704888,0,0,0.477150375738862,0.503181348511721,0,0.146217221706663,0.122788137698745,0,0,0,0.0881641323559274,0,0,0.0849370286752794,0.0533926219912311
"Vascular-Endothelial_B",0.446526374302877,0.278197545475276,0.0259668591254968,0,0.382308434827616,0.401836092814466,0.318599458380058,0.114006091522662,0.0692345122092139,0.0302751161943263,0.0572188272257912,0.160505955471694,0.213725348688781,0.392246491664499,0,0,0.193478952297343,0.0420464251911885,0.0397247644869687,0.301685238804994,0.123231098978082,0.0362254776772686,0,0.118656297898649,0.584496112042368,0,0,0.0355964558496739,0,0,0.0454103021786144,0.0350810640880965,0.0806686295538143,0,0.033698019653533,0.0439147581306179
"Vascular-Endothelial_C",0,0,0,0,0,0.249047601397504,0,0,0,0,0,0,0.226480714246395,0,0,0,0,0.296859730073659,0.113102824316627,0,0,0.61193935919364,0,0.189778258698413,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0.579693586385594,0.503459137027296,0,0,0.388756704429278,0.203324197721651,0.220652001425328,0.380989710933053,0.245864500382461,0.278845109762532,0.397467541616117,0,0.254688699422794,0.322428339265605,0,0,0.204358029708604,0.679964359687137,0.682255829976448,0,0.371516774643437,0.360218919488382,0.349289911146092,0.234276961145604,0.577823586686836,0,0,0,0,0,0,0.295264288893614,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
